Getting declarations... 5222 found
(caching disabled)
Checking: Nat.add_left_cancel... ok
Checking: Nat.le_of_add_le_add_left... ok
Checking: Nat.le_of_add_le_add_right... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.add_le_add_left.match_1_1... ok
Checking: Nat.add_le_add_left... ok
Checking: Nat.add_le_add_right... ok
Checking: Nat.add_le_add_iff_right... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_of_sub_le_sub_right.match_1_1... ok
Checking: Nat.succ_sub_succ... ok
Checking: Nat.le_of_sub_le_sub_right... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_le_sub_right.match_1_1... ok
Checking: Nat.sub_le_sub_right... ok
Checking: Nat.sub_le_sub_iff_right... ok
Checking: _private.Init.Prelude.0.of_decide_eq_true.match_1_1... ok
Checking: _private.Init.Prelude.0.ne_true_of_eq_false.match_1_1... ok
Checking: ne_true_of_eq_false... ok
Checking: _private.Init.Prelude.0.decide_eq_false.match_1_1... ok
Checking: decide_eq_false... ok
Checking: of_decide_eq_true... ok
Checking: Nat.le_zero_eq... ok
Checking: eq_false'... ok
Checking: not_false_eq_true... ok
Checking: Nat.succ_ne_zero... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.le_div_iff_mul_le._simp_1_3... ok
Checking: Iff.mpr... ok
Checking: false_iff... ok
Checking: Nat.gt_of_not_le... ok
Checking: Nat.not_le... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.le_div_iff_mul_le._simp_1_2... ok
Checking: Nat.le_div_iff_mul_le... ok
Checking: Nat.div_mul_le_self... ok
Checking: EmptyCollection... ok
Checking: EmptyCollection.mk... ok
Checking: Insert... ok
Checking: Insert.mk... ok
Checking: Singleton... ok
Checking: Singleton.mk... ok
Checking: LawfulSingleton... ok
Checking: Insert.insert... ok
Checking: EmptyCollection.emptyCollection... ok
Checking: Singleton.singleton... ok
Checking: LawfulSingleton.mk... ok
Checking: Lean.Grind.Config.rec... ok
Checking: Lean.Grind.Config.casesOn... ok
Checking: _private.Init.Grind.Config.0.Lean.Grind.instBEqConfig.beq.match_1... ok
Checking: Bool.and.match_1... ok
Checking: Bool.and... ok
Checking: Lean.Grind.instBEqConfig.beq... ok
Checking: HShiftRight... ok
Checking: HShiftRight.mk... ok
Checking: HShiftRight.hShiftRight... ok
Checking: ShiftRight... ok
Checking: ShiftRight.mk... ok
Checking: ShiftRight.shiftRight... ok
Checking: instHShiftRightOfShiftRight... ok
Checking: Nat.shiftLeft.match_1... ok
Checking: Nat.shiftRight... ok
Checking: Nat.instShiftRight... ok
Checking: _private.Init.Data.Nat.Bitwise.Basic.0.Nat.shiftRight_add.match_1_1... ok
Checking: _private.Init.Data.Nat.Bitwise.Basic.0.Nat.shiftRight_add._simp_1_3... ok
Checking: Nat.shiftRight_add... ok
Checking: Lean.NameGenerator... ok
Checking: Lean.NameGenerator.mk... ok
Checking: Lean.NameGenerator.rec... ok
Checking: Lean.NameGenerator.casesOn... ok
Checking: Lean.NameGenerator.noConfusionType... ok
Checking: Lean.NameGenerator.noConfusion... ok
Checking: Lean.NameGenerator.mk.noConfusion... ok
Checking: LawfulBEq... ok
Checking: ReflBEq... ok
Checking: ReflBEq.mk... ok
Checking: LawfulBEq.mk... ok
Checking: LawfulBEq.eq_of_beq... ok
Checking: _private.Init.Core.0.beq_of_eq.match_1_1... ok
Checking: ReflBEq.rfl... ok
Checking: BEq.rfl... ok
Checking: beq_of_eq... ok
Checking: LawfulBEq.toReflBEq... ok
Checking: beq_iff_eq... ok
Checking: beq_iff_eq._simp_1... ok
Checking: instLawfulBEqBool... ok
Checking: Bool.beq_to_eq... ok
Checking: Char.casesOn... ok
Checking: _private.Init.Prelude.0.Char.ext.match_1_1... ok
Checking: Char.ext... ok
Checking: Char.val_ne_of_ne... ok
Checking: Lean.Meta.TransparencyMode... ok
Checking: Lean.Meta.TransparencyMode.all... ok
Checking: Lean.Meta.TransparencyMode.default... ok
Checking: Lean.Meta.TransparencyMode.reducible... ok
Checking: Lean.Meta.TransparencyMode.instances... ok
Checking: Lean.Meta.TransparencyMode.rec... ok
Checking: Lean.Meta.TransparencyMode.casesOn... ok
Checking: Lean.Meta.TransparencyMode.ctorIdx... ok
Checking: Lean.Parser.Tactic.allGoals... ok
Checking: Lean.Syntax.SepArray... ok
Checking: Lean.Syntax... ok
Checking: Lean.Syntax.missing... ok
Checking: Lean.SourceInfo... ok
Checking: Lean.SourceInfo.original... ok
Checking: Lean.SourceInfo.synthetic... ok
Checking: Lean.SourceInfo.none... ok
Checking: Lean.Syntax.node... ok
Checking: Lean.Syntax.atom... ok
Checking: Lean.Syntax.Preresolved... ok
Checking: Lean.Syntax.Preresolved.namespace... ok
Checking: Lean.Syntax.Preresolved.decl... ok
Checking: Lean.Syntax.ident... ok
Checking: Lean.Syntax.SepArray.mk... ok
Checking: Lean.Syntax.SepArray.rec... ok
Checking: Lean.Syntax.SepArray.casesOn... ok
Checking: Lean.Meta.Simp.Config... ok
Checking: Lean.Meta.Simp.Config.mk... ok
Checking: Lean.Meta.Simp.Config.eta... ok
Checking: Lean.Grind.Config.canonHeartbeats... ok
Checking: Lean.SyntaxNodeKinds... ok
Checking: Lean.TSyntax... ok
Checking: Lean.TSyntax.mk... ok
Checking: Lean.instInhabitedSyntax... ok
Checking: Lean.instInhabitedTSyntax... ok
Checking: Lean.Meta.ExtractLetsConfig... ok
Checking: Lean.Meta.ExtractLetsConfig.mk... ok
Checking: Lean.Meta.ExtractLetsConfig.useContext... ok
Checking: HasSubset... ok
Checking: HasSubset.mk... ok
Checking: HasSubset.rec... ok
Checking: HasSubset.casesOn... ok
Checking: Append... ok
Checking: Append.mk... ok
Checking: HAppend... ok
Checking: HAppend.mk... ok
Checking: Append.append... ok
Checking: instHAppendOfAppend... ok
Checking: HEq.elim... ok
Checking: term_∘_... ok
Checking: Membership... ok
Checking: Membership.mk... ok
Checking: Membership.rec... ok
Checking: Membership.casesOn... ok
Checking: Membership.noConfusionType... ok
Checking: instLTFin... ok
Checking: Fin.val_add_one_le_of_lt... ok
Checking: noConfusionTypeEnum... ok
Checking: Lean.Meta.EtaStructMode.rec... ok
Checking: Lean.Meta.EtaStructMode.casesOn... ok
Checking: Lean.Meta.EtaStructMode.ctorIdx... ok
Checking: Lean.Meta.EtaStructMode.noConfusionType... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.zero_lt_of_ne_zero.match_1_1... ok
Checking: Nat.zero_lt_of_ne_zero... ok
Checking: MonadFunctor... ok
Checking: MonadFunctor.mk... ok
Checking: MonadFunctor.rec... ok
Checking: Lean.interpolatedStrLitKind... ok
Checking: emptyRelation... ok
Checking: HDiv.ctorIdx... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.succ_pred_eq_of_pos.match_1_1... ok
Checking: Nat.succ_pred_eq_of_pos... ok
Checking: MonadFunctorT... ok
Checking: MonadFunctorT.mk... ok
Checking: MonadFunctorT.rec... ok
Checking: MonadFunctorT.casesOn... ok
Checking: MonadFunctorT.noConfusionType... ok
Checking: MonadFunctorT.noConfusion... ok
Checking: MonadFunctorT.mk.noConfusion... ok
Checking: Std.Identity... ok
Checking: Std.LeftIdentity... ok
Checking: Std.LeftIdentity.mk... ok
Checking: Std.Identity.mk... ok
Checking: Std.Identity.rec... ok
Checking: Std.Identity.recOn... ok
Checking: MonadWithReader... ok
Checking: MonadWithReader.mk... ok
Checking: instDecidableIff._proof_1... ok
Checking: instDecidableIff._proof_2... ok
Checking: instDecidableIff._proof_3... ok
Checking: instDecidableIff._proof_4... ok
Checking: instDecidableIff... ok
Checking: Pow.rec... ok
Checking: Lean.Meta.Simp.Config.rec... ok
Checking: Lean.Meta.Simp.Config.casesOn... ok
Checking: Lean.Meta.Simp.Config.noConfusionType... ok
Checking: Lean.Meta.Simp.Config.noConfusion... ok
Checking: Lean.Meta.Simp.Config.mk.noConfusion... ok
Checking: Lean.Syntax.TSepArray... ok
Checking: Lean.Syntax.TSepArray.mk... ok
Checking: Lean.Syntax.TSepArray.rec... ok
Checking: Lean.Syntax.TSepArray.casesOn... ok
Checking: Lean.Syntax.TSepArray.noConfusionType... ok
Checking: Lean.Syntax.TSepArray.noConfusion... ok
Checking: Lean.Syntax.TSepArray.mk.noConfusion... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_ne_self.match_1_1... ok
Checking: Ne.symm... ok
Checking: Nat.ne_of_lt... ok
Checking: Nat.ne_of_gt... ok
Checking: Nat.succ_ne_self... ok
Checking: Nat.pred_ne_self... ok
Checking: CoeHTCT... ok
Checking: CoeHTCT.mk... ok
Checking: CoeHTCT.rec... ok
Checking: CoeHTCT.casesOn... ok
Checking: CoeHTCT.noConfusionType... ok
Checking: CoeHTCT.noConfusion... ok
Checking: CoeHTCT.mk.noConfusion... ok
Checking: Complement... ok
Checking: Complement.mk... ok
Checking: Complement.rec... ok
Checking: Complement.recOn... ok
Checking: HomogeneousPow... ok
Checking: HomogeneousPow.mk... ok
Checking: Function.comp... ok
Checking: Function.const... ok
Checking: Function.const_comp... ok
Checking: Lean.Macro.Context... ok
Checking: Subtype... ok
Checking: Subtype.mk... ok
Checking: Nonempty... ok
Checking: Nonempty.intro... ok
Checking: NonemptyType... ok
Checking: Subtype.val... ok
Checking: NonemptyType.type... ok
Checking: instInhabitedNonemptyType... ok
Checking: Lean.Macro.MethodsRefPointed... ok
Checking: Lean.Macro.MethodsRef... ok
Checking: Lean.MacroScope... ok
Checking: Lean.Macro.Context.mk... ok
Checking: Lean.Macro.Context.maxRecDepth... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_of_sub_eq_zero.match_1_1... ok
Checking: Nat.le_of_sub_eq_zero... ok
Checking: Coe... ok
Checking: Coe.mk... ok
Checking: Coe.rec... ok
Checking: Coe.casesOn... ok
Checking: Coe.noConfusionType... ok
Checking: Coe.noConfusion... ok
Checking: Coe.mk.noConfusion... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_eq_zero_of_le.match_1_1... ok
Checking: Nat.add_sub_add_left... ok
Checking: Nat.zero_sub... ok
Checking: Nat.sub_self_add... ok
Checking: Nat.sub_eq_zero_of_le... ok
Checking: Nat.pred_succ... ok
Checking: Nat.pred_mul... ok
Checking: Nat.mul_pred... ok
Checking: Lean.Parser.Tactic.optConfig... ok
Checking: Lean.Parser.Tactic.simpErase... ok
Checking: Lean.Parser.Tactic.simpPre... ok
Checking: Lean.Parser.Tactic.simpPost... ok
Checking: Lean.Parser.Tactic.simpLemma... ok
Checking: Lean.Parser.Tactic.dsimpArg... ok
Checking: Lean.Parser.Tactic.dsimpArgs... ok
Checking: Lean.Parser.Tactic.locationWildcard... ok
Checking: Lean.Parser.Tactic.locationType... ok
Checking: Lean.Parser.Tactic.locationHyp... ok
Checking: Lean.Parser.Tactic.location... ok
Checking: Lean.Parser.Tactic.dsimpTraceArgsRest... ok
Checking: Lean.Parser.Tactic.dsimpTrace... ok
Checking: HPow.rec... ok
Checking: HPow.recOn... ok
Checking: Lean.Name.appendCore.match_1... ok
Checking: PUnit.rec... ok
Checking: PUnit.recOn... ok
Checking: cond.match_1... ok
Checking: Bool.not... ok
Checking: Bool.not_false... ok
Checking: Bool.ctorIdx... ok
Checking: Bool.not_true... ok
Checking: instDecidableEqOfIff.match_1... ok
Checking: instDecidableEqOfIff._proof_1... ok
Checking: instDecidableEqOfIff... ok
Checking: instDecidableNot... ok
Checking: not_true_eq_false... ok
Checking: Bool.not_eq_not... ok
Checking: Nat.shiftLeft... ok
Checking: CoeOTC... ok
Checking: CoeOTC.mk... ok
Checking: CoeOTC.rec... ok
Checking: CoeOTC.casesOn... ok
Checking: CoeOTC.noConfusionType... ok
Checking: CoeOTC.noConfusion... ok
Checking: CoeOTC.mk.noConfusion... ok
Checking: Task... ok
Checking: Task.pure... ok
Checking: Task.rec... ok
Checking: Task.casesOn... ok
Checking: Task.noConfusionType... ok
Checking: term_^^^_... ok
Checking: Thunk... ok
Checking: Thunk.mk... ok
Checking: Thunk.fn... ok
Checking: Thunk.get... ok
Checking: ShiftRight.ctorIdx... ok
Checking: CoeDep... ok
Checking: CoeDep.mk... ok
Checking: CoeDep.rec... ok
Checking: CoeDep.casesOn... ok
Checking: CoeDep.noConfusionType... ok
Checking: CoeDep.noConfusion... ok
Checking: Lean.Parser.Tactic.rewrites_forbidden... ok
Checking: NeZero.rec... ok
Checking: NeZero.casesOn... ok
Checking: DoResultPR... ok
Checking: DoResultPR.pure... ok
Checking: DoResultPR.return... ok
Checking: DoResultPR.rec... ok
Checking: DoResultPR.casesOn... ok
Checking: DoResultPR.noConfusionType... ok
Checking: DoResultPR.noConfusion... ok
Checking: DoResultPR.pure.noConfusion... ok
Checking: DoResultPR.pure.injEq... ok
Checking: Iff.trans... ok
Checking: Lean.Parser.Tactic.traceMessage... ok
Checking: MonadState... ok
Checking: Prod... ok
Checking: Prod.mk... ok
Checking: MonadState.mk... ok
Checking: MonadState.rec... ok
Checking: MonadState.recOn... ok
Checking: Insert.rec... ok
Checking: Insert.recOn... ok
Checking: Max... ok
Checking: Max.mk... ok
Checking: Max.rec... ok
Checking: Max.casesOn... ok
Checking: Max.noConfusionType... ok
Checking: String.Pos.Raw.rec... ok
Checking: Min... ok
Checking: Min.mk... ok
Checking: Min.min... ok
Checking: DecidableRel... ok
Checking: minOfLe... ok
Checking: instMinNat... ok
Checking: Array.appendCore.loop.match_1... ok
Checking: List.get.match_1... ok
Checking: List.get._proof_1... ok
Checking: List.get... ok
Checking: Array.getInternal... ok
Checking: Array.extract.loop... ok
Checking: Array.extract... ok
Checking: _private.Init.Prelude.0.of_decide_eq_self_eq_true.match_1_1... ok
Checking: of_decide_eq_self_eq_true... ok
Checking: instLawfulBEq... ok
Checking: Lean.Parser.Tactic.decide... ok
Checking: ShiftLeft... ok
Checking: ShiftLeft.mk... ok
Checking: ShiftLeft.rec... ok
Checking: ShiftLeft.recOn... ok
Checking: Lean.Macro.Methods... ok
Checking: Lean.Macro.Exception... ok
Checking: Lean.Macro.Exception.error... ok
Checking: Lean.Macro.Exception.unsupportedSyntax... ok
Checking: Lean.Macro.State... ok
Checking: _private.Init.Prelude.0.Lean.Macro.State.mk... ok
Checking: Lean.MacroM... ok
Checking: Option... ok
Checking: Option.none... ok
Checking: Option.some... ok
Checking: Lean.Macro.Methods.mk... ok
Checking: Lean.Macro.Methods.rec... ok
Checking: Lean.Macro.Methods.casesOn... ok
Checking: Lean.Grind.Config.splits... ok
Checking: Lean.Parser.Tactic.tacticRfl'... ok
Checking: Lean.Meta.Simp.ConfigCtx... ok
Checking: Lean.Meta.Simp.ConfigCtx.mk... ok
Checking: Lean.Meta.Simp.ConfigCtx.rec... ok
Checking: Lean.Meta.Simp.ConfigCtx.casesOn... ok
Checking: Lean.Meta.Simp.ConfigCtx.noConfusionType... ok
Checking: DoResultSBC... ok
Checking: DoResultSBC.pureReturn... ok
Checking: DoResultSBC.break... ok
Checking: DoResultSBC.continue... ok
Checking: DoResultSBC.rec... ok
Checking: DoResultSBC.casesOn... ok
Checking: DoResultSBC.ctorIdx... ok
Checking: cond... ok
Checking: PULift... ok
Checking: PULift.up... ok
Checking: DoResultSBC.ctorElimType... ok
Checking: PULift.down... ok
Checking: DoResultSBC.ctorElim... ok
Checking: DoResultSBC.pureReturn.elim... ok
Checking: DoResultSBC.break.elim... ok
Checking: DoResultSBC.continue.elim... ok
Checking: DoResultSBC.noConfusionType... ok
Checking: DoResultSBC.noConfusion... ok
Checking: DoResultSBC.break.noConfusion... ok
Checking: Setoid... ok
Checking: Equivalence... ok
Checking: Equivalence.mk... ok
Checking: Setoid.mk... ok
Checking: <anonymous>... ok
Checking: Setoid.r... ok
Checking: Quotient... ok
Checking: <anonymous>... ok
Checking: Quotient.mk... ok
Checking: HasEquiv.Equiv... ok
Checking: instHasEquivOfSetoid... ok
Checking: Quot.sound... ok
Checking: Eq.ndrecOn... ok
Checking: PSigma.fst... ok
Checking: <anonymous>... ok
Checking: Quot.indep... ok
Checking: PSigma.eta... ok
Checking: Quot.indepCoherent... ok
Checking: <anonymous>... ok
Checking: Quot.liftIndepPr1... ok
Checking: PSigma.snd... ok
Checking: Quot.rec... ok
Checking: Quot.liftOn... ok
Checking: funext... ok
Checking: apply_eqRec... ok
Checking: Quot.pliftOn._proof_1... ok
Checking: Quot.pliftOn._proof_2... ok
Checking: Quot.pliftOn... ok
Checking: Quotient.pliftOn... ok
Checking: Thunk.rec... ok
Checking: Thunk.casesOn... ok
Checking: Thunk.noConfusionType... ok
Checking: Thunk.noConfusion... ok
Checking: Lean.Grind.Config.ematch... ok
Checking: term_⊂_... ok
Checking: Lean.Parser.Category... ok
Checking: Lean.Parser.Category.mk... ok
Checking: Lean.Parser.Category.stx... ok
Checking: Lean.Parser.Tactic.apply?... ok
Checking: HShiftLeft... ok
Checking: HShiftLeft.mk... ok
Checking: HShiftLeft.rec... ok
Checking: HShiftLeft.casesOn... ok
Checking: HShiftLeft.noConfusionType... ok
Checking: Fin.add.match_1... ok
Checking: _private.Init.Data.Nat.Bitwise.Basic.0.Nat.bitwise._unary._proof_1... TIMEOUT
Checking: inferInstance... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.div_lt_self.match_1_1... ok
Checking: Nat.strongRecOn... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.div_le_self.match_1_1... ok
Checking: Nat.succ_le_of_lt... ok
Checking: Nat.div_le_self... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.add_le_of_le_sub.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_ne_zero_of_lt.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_ne_zero_of_lt._simp_1_3... ok
Checking: Nat.lt_of_succ_lt_succ... ok
Checking: Nat.sub_ne_zero_of_lt... ok
Checking: Nat.le_of_succ_le... ok
Checking: Nat.sub_succ... ok
Checking: Nat.succ_pred... ok
Checking: Nat.add_sub_of_le... ok
Checking: Nat.sub_add_cancel... ok
Checking: Nat.eq_add_of_sub_eq... ok
Checking: Nat.add_left_comm... ok
Checking: Nat.add_le_of_le_sub... ok
Checking: Nat.lt_of_succ_le... ok
Checking: Nat.add_lt_add_left... ok
Checking: Nat.div_lt_self... ok
Checking: Nat.bitwise_rec_lemma... ok
Checking: _private.Init.Data.Nat.Bitwise.Basic.0.Nat.bitwise._unary._proof_2... ok
Checking: Nat.bitwise._unary... ok
Checking: Nat.bitwise... ok
Checking: Bool.or... ok
Checking: Nat.lor... ok
Checking: _private.Init.Data.Fin.Basic.0.Fin.mlt.match_1_1... ok
Checking: _private.Init.Data.Fin.Basic.0.Fin.mlt... ok
Checking: Fin.lor._proof_1... ok
Checking: Fin.lor... ok
Checking: ForInStep._sizeOf_1... ok
Checking: ForInStep._sizeOf_inst... ok
Checking: ForInStep.done.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.changeWith... ok
Checking: Array.rec... ok
Checking: Lean.Name.ctorIdx... ok
Checking: Lean.Name.ctorElimType... ok
Checking: Lean.Name.ctorElim... ok
Checking: Lean.Name.anonymous.elim... ok
Checking: Lean.Name.str.elim... ok
Checking: Lean.Name.num.elim... ok
Checking: Lean.Name.noConfusionType... ok
Checking: Lean.Parser.Tactic.Grind.grind_ref.quot... ok
Checking: Lean.Meta.DSimp.Config.ctorIdx... ok
Checking: Nat.sub_le_add_right_sub... ok
Checking: Lean.Grind.Config.min... ok
Checking: HEq.ndrec... ok
Checking: Lean.TSyntax.rec... ok
Checking: Lean.TSyntax.casesOn... ok
Checking: Lean.TSyntax.noConfusionType... ok
Checking: Lean.TSyntax.noConfusion... ok
Checking: Lean.Parser.Category.attr... ok
Checking: Lean.ParserDescr.rec... ok
Checking: Lean.Name.below... ok
Checking: Lean.Name.brecOn.go... ok
Checking: Lean.Name.brecOn... ok
Checking: String.rec... ok
Checking: List._sizeOf_1... ok
Checking: List._sizeOf_inst... ok
Checking: Array._sizeOf_1... ok
Checking: Array._sizeOf_inst... ok
Checking: UInt8.rec... ok
Checking: BitVec.rec... ok
Checking: instSizeOfDefault... ok
Checking: Fin._sizeOf_1... ok
Checking: Fin._sizeOf_inst... ok
Checking: BitVec._sizeOf_1... ok
Checking: BitVec._sizeOf_inst... ok
Checking: UInt8._sizeOf_1... ok
Checking: UInt8._sizeOf_inst... ok
Checking: ByteArray._sizeOf_1... ok
Checking: ByteArray._sizeOf_inst... ok
Checking: String._sizeOf_1... ok
Checking: String._sizeOf_inst... ok
Checking: Lean.Name.sizeOf... ok
Checking: Lean.instSizeOfName... ok
Checking: Bool._sizeOf_1... ok
Checking: Bool._sizeOf_inst... ok
Checking: Lean.ParserDescr._sizeOf_1... ok
Checking: Lean.ParserDescr._sizeOf_inst... ok
Checking: Lean.ParserDescr.nonReservedSymbol.sizeOf_spec... ok
Checking: Sub.rec... ok
Checking: Sub.recOn... ok
Checking: ForInStep.ctorIdx... ok
Checking: WellFounded.recOn... ok
Checking: DoResultBC... ok
Checking: DoResultBC.break... ok
Checking: DoResultBC.continue... ok
Checking: DoResultBC.rec... ok
Checking: DoResultBC.casesOn... ok
Checking: DoResultBC.noConfusionType... ok
Checking: DoResultBC.noConfusion... ok
Checking: DoResultBC.break.noConfusion... ok
Checking: DoResultBC.break.injEq... ok
Checking: MonadState.modifyGet... ok
