Getting declarations... 4201 found
(caching disabled)
Checking: instInhabitedTrue.default... ok
Checking: instInhabitedTrue... ok
Checking: instInhabitedForallOfMonad... ok
Checking: EStateM.adaptExcept... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter!_... ok
Checking: Lean.Parser.Tactic.Grind.first... ok
Checking: Lean.ParserDescr.recOn... ok
Checking: Iff.recOn... ok
Checking: CoeHead.rec... ok
Checking: CoeHead.casesOn... ok
Checking: CoeHead.noConfusionType... ok
Checking: CoeHead.noConfusion... ok
Checking: BEq.recOn... ok
Checking: _private.Init.Prelude.0.eq_true_of_ne_false.match_1_1... ok
Checking: eq_true_of_ne_false... ok
Checking: Lean.Syntax.node.noConfusion... ok
Checking: Option.recOn... ok
Checking: Lean.Grind.Config.extAll... ok
Checking: Lean.Parser.Attr.grind... ok
Checking: Lean.Parser.Tactic.Grind.grindAdmit... ok
Checking: Sum.inl.injEq... ok
Checking: Option.max_none_left... ok
Checking: SDiff.ctorIdx... ok
Checking: ForInStep.yield.injEq... ok
Checking: CoeT.noConfusion... ok
Checking: CoeT.mk.noConfusion... ok
Checking: Ne.symm... ok
Checking: and_comm... ok
Checking: Alternative.toApplicative... ok
Checking: liftOption... ok
Checking: EmptyCollection.recOn... ok
Checking: Lean.Name.mkStr8... ok
Checking: HasSSubset.recOn... ok
Checking: Lean.Grind.CutsatConfig.recOn... ok
Checking: Lean.Macro.Exception._sizeOf_1... ok
Checking: Lean.Macro.Exception._sizeOf_inst... ok
Checking: Lean.Macro.Exception.error.sizeOf_spec... ok
Checking: Seq.ctorIdx... ok
Checking: Lean.Parser.Tactic.Grind.have... ok
Checking: String.ofByteArray.sizeOf_spec... ok
Checking: Or.neg_resolve_right... ok
Checking: Lean.Syntax.TSepArray._sizeOf_1... ok
Checking: Lean.Syntax.TSepArray._sizeOf_inst... ok
Checking: Lean.Syntax.TSepArray.mk.sizeOf_spec... ok
Checking: Inhabited.rec... ok
Checking: Inhabited.casesOn... ok
Checking: term_⁻¹... ok
Checking: instNonemptyTask... ok
Checking: Task.map... ok
Checking: AndOp.recOn... ok
Checking: ToBool.noConfusionType... ok
Checking: ToBool.noConfusion... ok
Checking: ToBool.mk.noConfusion... ok
Checking: Lean.ParserDescr.sepBy1.sizeOf_spec... ok
Checking: instLEUInt8... ok
Checking: UInt8.decLe... ok
Checking: Lean.Parser.Tactic.generalize... ok
Checking: USize._sizeOf_1... ok
Checking: USize._sizeOf_inst... ok
Checking: USize.ofBitVec.sizeOf_spec... ok
Checking: le_of_le_of_eq... ok
Checking: Lean.Parser.Tactic.mrenameIMacro... ok
Checking: PULift.rec... ok
Checking: PULift.casesOn... ok
Checking: PULift.noConfusionType... ok
Checking: PULift.noConfusion... ok
Checking: _private.Init.Prelude.0.instNonemptyOfMonad.match_1... ok
Checking: instNonemptyOfMonad... ok
Checking: Lean.MonadQuotation.recOn... ok
Checking: Bool.or... ok
Checking: strictOr... ok
Checking: Prod.lexLtDec... ok
Checking: Sigma.fst... ok
Checking: Lean.Syntax.SepArray.elemsAndSeps... ok
Checking: OfNat.ctorIdx... ok
Checking: Lean.ParserDescr.parser.sizeOf_spec... ok
Checking: HDiv.noConfusion... ok
Checking: HDiv.mk.noConfusion... ok
Checking: instDecidableEqRaw.match_3... ok
Checking: _private.Init.Prelude.0.isValidChar_UInt32.match_1_1... ok
Checking: Nat.lt_trans... ok
Checking: _private.Init.Prelude.0.isValidChar_UInt32... ok
Checking: Char.ofNatAux._private_1... ok
Checking: Char.ofNatAux... ok
Checking: Char.ofNat._proof_1... ok
Checking: Char.ofNat._proof_2... ok
Checking: Char.ofNat... ok
Checking: Lean.Parser.Tactic.Grind.ring... ok
Checking: _private.Init.Core.0.dif_neg.match_1_1... ok
Checking: dif_neg... ok
Checking: _private.Init.Core.0.decide_false.match_1_1... ok
Checking: decide_false... ok
Checking: Inter.mk.noConfusion... ok
Checking: Lean.ParserDescr.unicodeSymbol.noConfusion... ok
Checking: _private.Init.Prelude.0.Lean.simpMacroScopesAux.match_1... ok
Checking: _private.Init.Prelude.0.Lean.simpMacroScopesAux... ok
Checking: Lean.Name.simpMacroScopes... ok
Checking: Lean.Syntax.SepArray._sizeOf_1... ok
Checking: Lean.Syntax.SepArray._sizeOf_inst... ok
Checking: Lean.Syntax.SepArray.mk.sizeOf_spec... ok
Checking: term_\_... ok
Checking: instCoeOTCOfCoeTC... ok
Checking: HSMul.noConfusionType... ok
Checking: HSMul.noConfusion... ok
Checking: Iff.symm... ok
Checking: Iff.comm... ok
Checking: iff_true_left... ok
Checking: iff_true_right... ok
Checking: Std.RightIdentity.recOn... ok
Checking: Lean.Parser.Tactic.paren... ok
Checking: Lean.Syntax.node.inj... ok
Checking: Option.some_bind... ok
Checking: ByteArray.IsValidUTF8.recOn... ok
Checking: term_/_... ok
Checking: Std.Associative.casesOn... ok
Checking: Std.LawfulLeftIdentity.rec... ok
Checking: Std.LawfulLeftIdentity.casesOn... ok
Checking: Std.LeftIdentity.rec... ok
Checking: HOrElse.ctorIdx... ok
Checking: Lean.Parser.Tactic.Grind.thm... ok
Checking: Lean.Parser.Tactic.Grind.instantiate... ok
Checking: UInt16._sizeOf_1... ok
Checking: UInt16._sizeOf_inst... ok
Checking: UInt16.ofBitVec.sizeOf_spec... ok
Checking: instMonadEvalOfMonadLift... ok
Checking: Prod.recOn... ok
Checking: Fin.ctorIdx... ok
Checking: DoResultSBC.continue.noConfusion... ok
Checking: not_not_of_not_imp... ok
Checking: Lean.Macro.State.noConfusion... ok
Checking: Function.comp_apply... ok
Checking: Lean.Grind.NoopConfig.mk.sizeOf_spec... ok
Checking: HSub.ctorIdx... ok
Checking: Lean.guardMsgsWhitespaceArg... ok
Checking: Lean.guardMsgsWhitespace... ok
Checking: Lean.guardMsgsPositionsArg... ok
Checking: Lean.guardMsgsPositions... ok
Checking: Lean.guardMsgsSpecElt... ok
Checking: Lean.guardMsgsSpec... ok
Checking: Lean.guardMsgsCmd... ok
Checking: Lean.Macro.expandMacro?... ok
Checking: Except.ok.noConfusion... ok
Checking: Except.ok.inj... ok
Checking: Dvd.noConfusion... ok
Checking: Dvd.mk.noConfusion... ok
Checking: instNonemptyProd... ok
Checking: Lean.Parser.Tactic.mrightMacro... ok
Checking: Lean.Syntax.Preresolved.namespace.noConfusion... ok
Checking: _private.Init.Core.0.Exists.elim.match_1_1... ok
Checking: Exists.elim... ok
Checking: Option.elim... ok
Checking: term_×_... ok
Checking: ShiftLeft.ctorIdx... ok
Checking: DoResultPRBC.break.sizeOf_spec... ok
Checking: imp_not_self... ok
Checking: HMod.recOn... ok
Checking: Hashable.casesOn... ok
Checking: Hashable.noConfusionType... ok
Checking: Hashable.noConfusion... ok
Checking: MonadEval.noConfusionType... ok
Checking: Bool.recOn... ok
Checking: Option.min_none_right... ok
Checking: Option.map_some... ok
Checking: Lean.Parser.Tactic.Grind.fail... ok
Checking: Lean.Macro.Methods.recOn... ok
Checking: term_∧_... ok
Checking: Sum.inr.elim... ok
Checking: AndOp.ctorIdx... ok
Checking: Lean.SourceInfo.noConfusion... ok
Checking: Lean.SourceInfo.original.noConfusion... ok
Checking: Option.isNone_some... ok
Checking: DoResultBC.break.elim... ok
Checking: Option.join... ok
Checking: Option.join_none... ok
Checking: imp_iff_right... ok
Checking: true_imp_iff... ok
Checking: MonadLiftT.ctorIdx... ok
Checking: Lean.Parser.Tactic.rwRule... ok
Checking: Lean.Parser.Tactic.rwRuleSeq... ok
Checking: Lean.Parser.Tactic.tacticRwa__... ok
Checking: String.Pos.Raw.mk.injEq... ok
Checking: instDecidableTrue... ok
Checking: Lean.Parser.Tactic.falseOrByContra... ok
Checking: CoeHTC.mk.noConfusion... ok
Checking: PULift.up.noConfusion... ok
Checking: Task._sizeOf_1... ok
Checking: Task._sizeOf_inst... ok
Checking: Task.pure.sizeOf_spec... ok
Checking: MProd.fst... ok
Checking: CoeTail.recOn... ok
Checking: Lean.Parser.Attr.grind!?... ok
Checking: HShiftLeft.mk.noConfusion... ok
Checking: MonadExceptOf.noConfusion... ok
Checking: List.set.match_1... ok
Checking: ForInStep.ctorElimType... ok
Checking: Std.RightIdentity.casesOn... ok
Checking: Relation.TransGen.below... ok
Checking: Relation.TransGen.below.tail... ok
Checking: Relation.TransGen.below.single... ok
Checking: Nat.succ.injEq... ok
Checking: UInt8.lt... ok
Checking: Option.or.match_1... ok
Checking: Lean.Parser.Tactic.intro... ok
Checking: Decidable.recOn... ok
Checking: Quotient.rec... ok
Checking: ForM.noConfusionType... ok
Checking: ForM.noConfusion... ok
Checking: instInhabitedSort... ok
Checking: _private.Init.Prelude.0.Nat.lt_of_le_of_ne.match_1_1... ok
Checking: Nat.lt_of_le_of_ne... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen<=_... ok
Checking: Lean.ParserDescr.below... ok
Checking: Lean.ParserDescr.brecOn.go... ok
Checking: Lean.ParserDescr.brecOn... ok
Checking: DoResultSBC.continue.inj... ok
Checking: Neg.noConfusion... ok
Checking: Eq.recOn... ok
Checking: _private.Init.Core.0.eqRec_heq.match_1_1... ok
Checking: eqRec_heq... ok
Checking: Lean.Parser.Tactic.repeat1'... ok
Checking: PNonScalar.ctorIdx... ok
Checking: instDecidableDite... ok
Checking: _private.Init.Core.0.instSubsingletonDecidable.match_1... ok
Checking: recSubsingleton... ok
Checking: PULift.ctorIdx... ok
Checking: instInhabitedProp... ok
Checking: Lean.Parser.Tactic.mrefineMacro... ok
Checking: Quotient.inductionOn... ok
Checking: instForInOfForIn'.eq_1... ok
Checking: ForInStep.done.injEq... ok
Checking: Lean.Parser.Tactic.done... ok
Checking: Task.noConfusion... ok
Checking: Task.pure.noConfusion... ok
Checking: Task.pure.injEq... ok
Checking: MonadEvalT.ctorIdx... ok
Checking: Subtype.mk.injEq... ok
Checking: Sigma._sizeOf_1... ok
Checking: Sigma._sizeOf_inst... ok
Checking: Sigma.mk.sizeOf_spec... ok
Checking: Lean.Grind.Config.noConfusion... ok
Checking: Lean.Grind.Config.mk.noConfusion... ok
Checking: Lean.Grind.Config.mk.injEq... ok
Checking: PSum.inl.noConfusion... ok
Checking: PSum.inl.inj... ok
Checking: Lean.rawStx.quot... ok
Checking: Alternative.ctorIdx... ok
Checking: False.casesOn... ok
Checking: Lean.Parser.Tactic.Grind.showTrue... ok
Checking: Option.getDM_some... FAIL
Checking: Subsingleton.recOn... ok
Checking: OrElse.recOn... ok
Checking: Lean.Parser.Tactic.tacticUnhygienic_... ok
Checking: UInt8.ofBitVec.sizeOf_spec... ok
Checking: Lean.reservedMacroScope... ok
Checking: Lean.firstFrontendMacroScope... ok
Checking: Bind.casesOn... ok
Checking: Bind.noConfusionType... ok
Checking: term_⊆_... ok
Checking: ForInStep.recOn... ok
Checking: Lean.Grind.Config.mbtc... ok
Checking: Add.noConfusionType... ok
Checking: Add.noConfusion... ok
Checking: Add.mk.noConfusion... ok
Checking: ULift.down... ok
Checking: ULift.up_down... ok
Checking: Lean.Parser.Tactic.mframeMacro... ok
Checking: Quot.liftBeta... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen>=_... ok
Checking: Option.le.match_1... ok
Checking: Option.le... ok
Checking: guard... ok
Checking: Relation.TransGen.trans... ok
Checking: EStateM.Result.ok.noConfusion... ok
Checking: EStateM.Result.ok.injEq... ok
Checking: Nat.brecOn.eq... ok
Checking: Lean.numLitKind... ok
Checking: term_>>>_... ok
Checking: Lean.Parser.Tactic.Grind.grind_ref__1... ok
Checking: Lean.Syntax.ident.noConfusion... ok
Checking: CoeDep.recOn... ok
Checking: Zero.zero... ok
Checking: Sum.nonemptyLeft... ok
Checking: Lean.Parser.Tactic.liftLets... ok
Checking: ForIn'.casesOn... ok
Checking: ForIn'.noConfusionType... ok
Checking: Std.Total.recOn... ok
Checking: instMonadEvalTOfMonadEval... ok
Checking: Lean.includeStr... ok
Checking: Lean.Parser.Tactic.Grind.nestedTacticCore... ok
Checking: ForInStep.yield.inj... ok
Checking: Thunk.recOn... ok
Checking: instOrElseOfAlternative... ok
Checking: Lean.Grind.Config.verbose... ok
Checking: EStateM.Result.ok.inj... ok
Checking: Lean.ParserDescr.trailingNode.sizeOf_spec... ok
Checking: Lean.Parser.commandSeal__... ok
Checking: Lean.Parser.Tactic.nativeDecide... ok
Checking: MonadControl.ctorIdx... ok
Checking: Inhabited.noConfusionType... ok
Checking: Bool.true.sizeOf_spec... ok
Checking: term_&&_... ok
Checking: Bind.bindLeft... ok
Checking: Lean.Parser.Tactic.tacticNofun... ok
Checking: eq_comm... ok
Checking: Quotient.hrecOn... ok
Checking: HOrElse.recOn... ok
Checking: Option.filterM.match_1... ok
Checking: Option.filterM... ok
Checking: Substring.Raw.mk.sizeOf_spec... ok
Checking: PUnit.eq_punit... ok
Checking: term_∉_... ok
Checking: Lean.Parser.Tactic.SolveByElim.using_... ok
Checking: Std.Refl.refl... ok
Checking: Lean.Parser.Tactic.mpureIntroMacro... ok
Checking: Lean.reduceBool... ok
Checking: Lean.ofReduceBool... ok
Checking: Hashable.recOn... ok
Checking: Std.Asymm.rec... ok
Checking: instHShiftRightOfShiftRight... ok
Checking: Applicative.recOn... ok
Checking: Nat.succ.elim... ok
Checking: Quotient.exists_rep... ok
Checking: Std.LawfulCommIdentity.casesOn... ok
Checking: Hashable.hash... ok
Checking: HMul.ctorIdx... ok
Checking: Lean.Parser.Tactic.Grind.casesTrace... ok
Checking: Lean.Parser.Tactic.showTerm... ok
Checking: binderNameHint... ok
Checking: HOr.noConfusionType... ok
Checking: HOr.noConfusion... ok
Checking: Lean.Syntax.missing.sizeOf_spec... ok
Checking: bool.match_1... ok
Checking: ToBool.toBool... ok
Checking: bool... ok
Checking: Lean.Parser.Tactic.tacticExists_,,... ok
Checking: Option.or... ok
Checking: Std.Antisymm.rec... ok
Checking: DoResultPRBC.return.noConfusion... ok
Checking: ShiftLeft.mk.noConfusion... ok
Checking: Except.error.injEq... ok
Checking: PProd._sizeOf_1... ok
Checking: PProd._sizeOf_inst... ok
Checking: PProd.mk.sizeOf_spec... ok
Checking: OrElse.noConfusion... ok
Checking: OrElse.mk.noConfusion... ok
Checking: ULift.up.inj... ok
Checking: MonadFunctor.mk.noConfusion... ok
Checking: proof_irrel... ok
Checking: instSubsingleton... ok
Checking: Quotient.recOnSubsingleton₂._proof_1... ok
Checking: Quotient.recOnSubsingleton₂... ok
Checking: Trans.recOn... ok
Checking: instDecidableEqSum.decEq.match_1... ok
Checking: instDecidableEqSum.decEq._proof_1... ok
Checking: instDecidableEqSum.decEq._proof_3... ok
Checking: instDecidableEqSum.decEq._proof_4... ok
Checking: instDecidableEqSum.decEq._proof_5... ok
Checking: instDecidableEqSum.decEq._proof_2... ok
Checking: instDecidableEqSum.decEq._proof_6... ok
Checking: instDecidableEqSum.decEq... ok
Checking: instDecidableEqSum... ok
Checking: _private.Init.Prelude.0.Lean.withRef?.match_1... ok
Checking: Lean.withRef?... ok
Checking: ForM.ctorIdx... ok
Checking: Lean.Grind.Config.ac... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen≥_... ok
Checking: One.casesOn... ok
Checking: ByteArray.mk.sizeOf_spec... ok
Checking: AndThen.recOn... ok
Checking: Option.max_none_some... ok
Checking: HasSubset.ctorIdx... ok
Checking: Lean.ParserDescr.unary.sizeOf_spec... ok
Checking: CoeOut.recOn... ok
Checking: Lean.Parser.checkSimp... ok
Checking: Lean.Parser.Tactic.as_aux_lemma... ok
Checking: prioHigh... ok
Checking: PSum.ctorIdx... ok
Checking: PSum.ctorElimType... ok
Checking: PSum.ctorElim... ok
Checking: PSum.inr.elim... ok
Checking: term_>=_... ok
Checking: Lean.Parser.Tactic.exposeNames... ok
Checking: Lean.Parser.Tactic.tacticLetI__... ok
Checking: One.noConfusionType... ok
Checking: One.noConfusion... ok
Checking: One.mk.noConfusion... ok
Checking: Sigma.ctorIdx... ok
Checking: Lean.hygieneInfoKind... ok
Checking: Lean.Syntax.ident.injEq... ok
Checking: instCoeOutOfCoeSort... ok
Checking: Lean.Parser.Tactic.substEqs... ok
Checking: Sum.inhabitedRight... ok
Checking: Neg.ctorIdx... ok
Checking: term_<|>_... ok
Checking: _private.Init.Prelude.0.Lean.Name.hash.match_1... ok
Checking: _private.Init.Prelude.0.Lean.Name.hash._proof_1... ok
Checking: _private.Init.Prelude.0.Lean.Name.hash._proof_2... ok
Checking: Lean.Name.hash... ok
Checking: Lean.instHashableName... ok
Checking: DoResultBC.continue.noConfusion... ok
Checking: DoResultBC.continue.injEq... ok
Checking: Function.id_comp... ok
Checking: rawNatLit... ok
Checking: Lean.Parser.Tactic.tacticLet__... ok
Checking: Sum.inr.injEq... ok
Checking: ULift.recOn... ok
Checking: ReflBEq.rec... ok
Checking: ReflBEq.recOn... ok
Checking: Lean.Grind.ConfigInteractive.toConfig... ok
Checking: Task.spawn... ok
Checking: ShiftRight.recOn... ok
Checking: instInhabitedRaw... ok
Checking: not_of_not_imp... ok
Checking: Lean.Name.str.inj... ok
Checking: Option.sequence_some... FAIL
Checking: lt_of_lt_of_eq... ok
Checking: Lean.Grind.Config.etaStruct... ok
Checking: Lean.Grind.CutsatConfig.ctorIdx... ok
Checking: SDiff.sdiff... ok
Checking: Lean.Parser.Tactic.tacticRepeat_... ok
Checking: LawfulSingleton.rec... ok
Checking: LawfulSingleton.casesOn... ok
Checking: Lean.Parser.checkSimpFailure... ok
Checking: Lean.Parser.Tactic.anyGoals... ok
Checking: Fin.mk.sizeOf_spec... ok
Checking: SizeOf.noConfusion... ok
Checking: SizeOf.mk.noConfusion... ok
Checking: autoParam... ok
Checking: DoResultSBC.pureReturn.noConfusion... ok
Checking: Lean.Parser.Tactic.acRfl... ok
Checking: _private.Init.Core.0.decide_true.match_1_1... ok
Checking: decide_true... ok
Checking: heq_self_iff_true... ok
Checking: term_≠_... ok
Checking: Relation.TransGen.below.rec... ok
Checking: ForInStep.value_done... ok
Checking: term_/\_... ok
Checking: instMonadEvalT... ok
Checking: boolToProp... ok
Checking: Or.recOn... ok
Checking: HShiftRight.ctorIdx... ok
Checking: instCoeHTCT... ok
Checking: MonadStateOf.ctorIdx... ok
Checking: Lean.Syntax.SepArray.recOn... ok
Checking: Trans.trans... ok
Checking: MProd.mk.injEq... ok
Checking: Lean.nameLitKind... ok
Checking: Lean.Parser.Tactic.bvDecideMacro... ok
Checking: Lean.Name.num.sizeOf_spec... ok
Checking: instSubsingletonDecidable... ok
Checking: Quotient.decidableEq._proof_1... ok
Checking: Quotient.decidableEq.match_1... ok
Checking: Quotient.liftOn₂... ok
Checking: _private.Init.Core.0.Quotient.rel._proof_1... ok
Checking: _private.Init.Core.0.Quotient.rel... ok
Checking: _private.Init.Core.0.Quotient.rel.refl... ok
Checking: _private.Init.Core.0.Quotient.rel_of_eq... ok
Checking: Quotient.exact... ok
Checking: Quotient.decidableEq._proof_2... ok
Checking: Quotient.decidableEq... ok
Checking: Sub.ctorIdx... ok
Checking: HSub.rec... ok
Checking: HSub.casesOn... ok
Checking: HSub.noConfusionType... ok
Checking: HSub.noConfusion... ok
Checking: HSub.mk.noConfusion... ok
Checking: CoeSort.noConfusion... ok
Checking: CoeSort.mk.noConfusion... ok
Checking: controlAt... ok
Checking: control... ok
Checking: Decidable.of_not_not... ok
Checking: Lean.Grind.Config.funext... ok
Checking: type_eq_of_heq... ok
Checking: String.Pos.Raw.recOn... ok
Checking: DoResultPRBC.break.injEq... ok
Checking: UInt8.ofBitVec.inj... ok
Checking: SeqRight.recOn... ok
Checking: iff_false_right... ok
Checking: Min.ctorIdx... ok
Checking: CoeHead.recOn... ok
Checking: Lean.Syntax.getNumArgs... ok
Checking: DoResultSBC.pureReturn.injEq... ok
Checking: Lean.Parser.Tactic.bvTraceMacro... ok
Checking: Sum.inl.elim... ok
Checking: instLTFin... ok
Checking: Fin.decLt... ok
Checking: maxOfLe... ok
Checking: Lean.Parser.Tactic.mreplaceMacro... ok
Checking: ne_false_of_self... ok
Checking: instMaxUInt32... ok
Checking: PSigma.ctorIdx... ok
Checking: HomogeneousPow.recOn... ok
Checking: Inhabited.noConfusion... ok
Checking: PLift.up.inj... ok
Checking: DecidablePred... ok
Checking: ForInStep.ctorElim... ok
Checking: ForInStep.done.elim... ok
Checking: Lean.Parser.Tactic.tacticSimp_all?!_... ok
Checking: heq_eqRec_iff... ok
Checking: instInhabitedRaw_1... ok
Checking: PProd.snd... ok
Checking: Lean.Parser.Tactic.left... ok
Checking: modifyGetThe... ok
Checking: Pure.noConfusion... ok
Checking: Lean.Grind.Config.lia... ok
Checking: Lean.Macro.throwUnsupported... ok
Checking: _private.Init.Core.0.instSubsingletonProd.match_1... ok
Checking: instSubsingletonProd... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_... ok
Checking: PULift.up_down... ok
Checking: HXor.casesOn... ok
Checking: HXor.noConfusionType... ok
Checking: HXor.noConfusion... ok
Checking: instLEOption... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.matchesLit.match_1... ok
Checking: Lean.Syntax.matchesLit... ok
Checking: Zero.recOn... ok
Checking: PULift.up.inj... ok
Checking: Lean.Macro.Methods.noConfusion... ok
Checking: Lean.Macro.Methods.mk.noConfusion... ok
Checking: Nat.succ.noConfusion... ok
Checking: Lean.Parser.Tactic.Grind.renameI... ok
Checking: PLift.recOn... ok
Checking: Min.mk.noConfusion... ok
Checking: Neg.mk.noConfusion... ok
Checking: SeqLeft.mk.noConfusion... ok
Checking: DecidableLE... ok
Checking: Lean.Syntax.TSepArray.ctorIdx... ok
Checking: Lean.Parser.checkTacticFailure... ok
Checking: iff_not_self... ok
Checking: Lean.Parser.Tactic.SolveByElim.args... ok
Checking: Functor.recOn... ok
Checking: PProd.recOn... ok
Checking: Lean.Parser.Tactic.Grind.mbtc... ok
Checking: DoResultBC.continue.inj... ok
Checking: Lean.Parser.Syntax.subPrec... ok
Checking: Bool.false.sizeOf_spec... ok
Checking: ToBool.recOn... ok
Checking: Membership.recOn... ok
Checking: term_%_... ok
Checking: modifyThe... ok
Checking: true_iff_false... ok
Checking: Lean.Parser.Tactic.Grind.grindRepeat_... ok
Checking: Lean.Parser.Tactic.letToHave... ok
Checking: Task.pure.inj... ok
Checking: Std.Refl.rec... ok
Checking: Std.Refl.recOn... ok
Checking: Lean.Parser.Tactic.config... ok
Checking: Pow.ctorIdx... ok
Checking: LE.noConfusionType... ok
Checking: LE.noConfusion... ok
Checking: LE.mk.noConfusion... ok
Checking: Lean.mkAtomFrom... ok
Checking: Array.mkArray6... ok
Checking: Lean.Syntax.node6... ok
Checking: AndOp.mk.noConfusion... ok
Checking: Option.getD... ok
Checking: Lean.Parser.Tactic.Grind.haveSilent... ok
Checking: UInt64.decEq.match_1... ok
Checking: sorryAx... ok
Checking: HAndThen.ctorIdx... ok
Checking: Lean.Parser.discrTreeKeyCmd... ok
Checking: PULift.up.injEq... ok
Checking: ByteArray.recOn... ok
Checking: ReflBEq.casesOn... ok
Checking: term_⊕'_... ok
Checking: One.ctorIdx... ok
Checking: Lean.Parser.Category.ctorIdx... ok
Checking: ReaderT.run... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter.quot... ok
Checking: Lean.ParserDescr.const.noConfusion... ok
Checking: Lean.TSyntax.mk.noConfusion... ok
Checking: Except.ok.injEq... ok
Checking: HPow.noConfusionType... ok
Checking: Setoid.recOn... ok
Checking: Inhabited.recOn... ok
Checking: Lean.Parser.Tactic.symm... ok
Checking: Array.mkArray7... ok
Checking: term_<|_... ok
Checking: Lean.Parser.Tactic.constructor... ok
Checking: Lean.Grind.Config.mk.inj... ok
Checking: HOr.mk.noConfusion... ok
Checking: MonadLiftT.recOn... ok
Checking: Lean.Parser.Category.grind_filter... ok
Checking: imp_self... ok
Checking: CoeHTCT.ctorIdx... ok
Checking: Bool.dcond... ok
Checking: Sum._sizeOf_1... ok
Checking: Sum._sizeOf_inst... ok
Checking: Sum.inr.sizeOf_spec... ok
Checking: MonadEvalT.mk.noConfusion... ok
Checking: eq_iff_true_of_subsingleton... ok
Checking: Quotient.liftOn... ok
Checking: Or.neg_resolve_left... ok
Checking: Option.all_some... ok
Checking: Lean.Parser.Tactic.tacticHave'... ok
Checking: Lean.Macro.Methods._sizeOf_1... ok
Checking: Lean.Macro.Methods._sizeOf_inst... ok
Checking: Lean.Macro.Methods.mk.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.pushCast... ok
Checking: ForIn.ctorIdx... ok
Checking: Array.get!Internal... ok
Checking: Lean.Syntax.getOptional?... ok
Checking: HPow.noConfusion... ok
Checking: HPow.mk.noConfusion... ok
Checking: sizeOf_default... ok
Checking: DecidableLT... ok
Checking: Lean.Name.mkStr6... ok
Checking: Lean.Parser.Category.grind_ref... ok
Checking: Std.Identity.toRightIdentity... ok
Checking: PNonScalar.noConfusion... ok
Checking: PNonScalar.mk.noConfusion... ok
Checking: Lean.Syntax.isNodeOf... ok
Checking: Lean.Syntax.matchesNull... ok
Checking: Fin.decLe... ok
Checking: HShiftRight.casesOn... ok
Checking: HShiftRight.noConfusionType... ok
Checking: HShiftRight.noConfusion... ok
Checking: DoResultBC._sizeOf_1... ok
Checking: DoResultBC._sizeOf_inst... ok
Checking: DoResultBC.continue.sizeOf_spec... ok
Checking: ByteArray.mk.inj... ok
Checking: Option.instOrElse... ok
Checking: Option.elimM... ok
Checking: true_ne_false... ok
Checking: Prod.lexLt_def... ok
Checking: Complement.complement... ok
Checking: Std.LeftIdentity.casesOn... ok
Checking: NonScalar.ctorIdx... ok
Checking: Lean.Parser.Tactic.dsimp... ok
Checking: Lean.Parser.Category.term... ok
Checking: Option.guard... ok
Checking: Std.instCommutativeAnd... ok
Checking: term!_... ok
Checking: Option.getM... ok
Checking: termDepIfThenElse... ok
Checking: Thunk.pure... ok
Checking: Lean.opaqueId... ok
Checking: Substring.Raw.mk.injEq... ok
Checking: ULift.ctorIdx... ok
Checking: Lean.instCoeSyntaxTSyntaxConsSyntaxNodeKindMkStr1Nil... ok
Checking: Lean.Parser.Category.grind... ok
Checking: Lean.Syntax.ident.inj... ok
Checking: instDecidableEqEmpty... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_||_... ok
Checking: HSMul.recOn... ok
Checking: imp_imp_imp... ok
Checking: prioLow... ok
Checking: Lean.Parser.Tactic.Grind.grind_ref_... ok
Checking: HasEquiv.recOn... ok
Checking: MonadExcept.noConfusionType... ok
Checking: MonadExcept.noConfusion... ok
Checking: Decidable.isFalse.noConfusion... ok
Checking: MProd.recOn... ok
Checking: Except.error.elim... ok
Checking: Subtype.recOn... ok
Checking: _private.Init.Core.0.beq_of_eq.match_1_1... ok
Checking: beq_of_eq... ok
Checking: beq_iff_eq... ok
Checking: Lean.Parser.Category.rawStx... ok
Checking: HAdd.noConfusion... ok
Checking: HAdd.mk.noConfusion... ok
Checking: String.Pos.Raw.ctorIdx... ok
Checking: Std.Associative.assoc... ok
Checking: USize.recOn... ok
Checking: PULift.recOn... ok
Checking: Empty.recOn... ok
Checking: Lean.Syntax.atom.inj... ok
Checking: PLift.down... ok
Checking: PLift.up_down... ok
Checking: Lean.instAppendName... ok
Checking: termIfLet... ok
Checking: Applicative.ctorIdx... ok
Checking: not_true... ok
Checking: ne_of_beq_false... ok
Checking: PNonScalar.mk.injEq... ok
Checking: Lean.Macro.Methods.hasDecl... ok
Checking: Lean.Grind.NoopConfig.toConfig... ok
Checking: Add.recOn... ok
Checking: Lean.defaultMaxRecDepth... ok
Checking: _private.Init.Core.0.if_neg.match_1_1... ok
Checking: if_neg... ok
Checking: Lean.Parser.Tactic.mspecializeMacro... ok
Checking: Sigma.mk.inj... ok
Checking: false_iff_true... ok
Checking: UInt64._sizeOf_1... ok
