Getting declarations... 7175 found
(caching disabled)
Checking: _private.Init.MetaTypes.0.Lean.Meta.instBEqOccurrences.beq._sparseCasesOn_1... ok
Checking: _private.Init.MetaTypes.0.Lean.Meta.instBEqOccurrences.beq._sparseCasesOn_2... ok
Checking: _private.Init.MetaTypes.0.Lean.Meta.instBEqOccurrences.beq._sparseCasesOn_3... ok
Checking: _private.Init.MetaTypes.0.Lean.Meta.instBEqOccurrences.beq.match_1... ok
Checking: BEq.beq... ok
Checking: instBEqOfDecidableEq... ok
Checking: List.hasDecEq.match_5... ok
Checking: List.hasDecEq._proof_1... ok
Checking: List.noConfusionType... ok
Checking: List.noConfusion... ok
Checking: List.hasDecEq._proof_2... ok
Checking: List.hasDecEq._proof_3... ok
Checking: List.hasDecEq.match_3... ok
Checking: decEq... ok
Checking: List.hasDecEq.match_1... ok
Checking: List.hasDecEq._proof_4... ok
Checking: List.hasDecEq._proof_5... ok
Checking: List.hasDecEq._proof_6... ok
Checking: List.hasDecEq... ok
Checking: instDecidableEqList... ok
Checking: Lean.Meta.instBEqOccurrences.beq... ok
Checking: Lean.Meta.instBEqOccurrences... ok
Checking: List.drop... ok
Checking: _private.Init.Data.List.Basic.0.List.drop_eq_nil_of_le.match_1_1... ok
Checking: List.drop_nil... ok
Checking: Nat.le_zero_eq... ok
Checking: eq_false'... ok
Checking: List.drop_eq_nil_of_le... ok
Checking: Except... ok
Checking: Except.error... ok
Checking: Except.ok... ok
Checking: Except.rec... ok
Checking: Except.casesOn... ok
Checking: Except.toBool.match_1... ok
Checking: Except.tryCatch... ok
Checking: default.sizeOf.match_1... ok
Checking: default.sizeOf... ok
Checking: Monad... ok
Checking: Applicative... ok
Checking: Functor... ok
Checking: Functor.mk... ok
Checking: Pure... ok
Checking: Pure.mk... ok
Checking: Seq... ok
Checking: Seq.mk... ok
Checking: SeqLeft... ok
Checking: SeqLeft.mk... ok
Checking: SeqRight... ok
Checking: SeqRight.mk... ok
Checking: Applicative.mk... ok
Checking: Bind... ok
Checking: Bind.mk... ok
Checking: Monad.mk... ok
Checking: Prod... ok
Checking: Prod.mk... ok
Checking: StateT... ok
Checking: Bind.bind... ok
Checking: Monad.toBind... ok
Checking: Prod.rec... ok
Checking: Prod.casesOn... ok
Checking: StateT.bind.match_1... ok
Checking: Pure.pure... ok
Checking: Applicative.toPure... ok
Checking: Monad.toApplicative... ok
Checking: StateT.map... ok
Checking: WellFounded.fixF... ok
Checking: WellFounded.fix... ok
Checking: InvImage... ok
Checking: Acc.recOn... ok
Checking: InvImage.accAux... ok
Checking: InvImage.accessible... ok
Checking: InvImage.wf... ok
Checking: invImage._proof_1... ok
Checking: invImage... ok
Checking: SizeOf... ok
Checking: SizeOf.mk... ok
Checking: _private.Init.WF.0.Nat.lt_wfRel.match_1... ok
Checking: Acc.inv... ok
Checking: Nat.lt_wfRel._proof_3... ok
Checking: Nat.lt_wfRel... ok
Checking: measure... ok
Checking: SizeOf.sizeOf... ok
Checking: sizeOfWFRel... ok
Checking: instSizeOfNat... ok
Checking: Lean.opaqueId... ok
Checking: _private.Init.Data.Array.Basic.0.Array.popWhile._proof_1... ok
Checking: GetElem.getElem... ok
Checking: Array.getInternal... ok
Checking: Array.instGetElemNatLtSize... ok
Checking: _private.Init.Data.Array.Basic.0.Array.popWhile._proof_2... ok
Checking: List.beq._sparseCasesOn_1... ok
Checking: List.dropLast.match_1... ok
Checking: List.dropLast... ok
Checking: Array.pop... ok
Checking: Array.rec... ok
Checking: Array.casesOn... ok
Checking: _private.Init.Data.Array.Basic.0.Array.size_pop.match_1_1... ok
Checking: _private.Init.Data.List.Basic.0.List.length_dropLast_cons.match_1_1... ok
Checking: List.length_dropLast_cons... ok
Checking: Array.size_pop... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_lt.match_1_1... ok
Checking: Nat.pred_lt... ok
Checking: Nat.ne_zero_of_lt... ok
Checking: Nat.pred_lt_of_lt... ok
Checking: _private.Init.Data.Array.Basic.0.Array.popWhile._proof_3... ok
Checking: Array.popWhile... ok
Checking: ReaderT... ok
Checking: Functor.map... ok
Checking: Applicative.toFunctor... ok
Checking: Functor.mapConst... ok
Checking: ReaderT.instFunctorOfMonad... ok
Checking: ReaderT.pure... ok
Checking: Seq.seq... ok
Checking: Applicative.toSeq... ok
Checking: SeqLeft.seqLeft... ok
Checking: Applicative.toSeqLeft... ok
Checking: SeqRight.seqRight... ok
Checking: Applicative.toSeqRight... ok
Checking: ReaderT.instApplicativeOfMonad... ok
Checking: Lean.Grind.ConfigInteractive... ok
Checking: Lean.Grind.ConfigInteractive.mk... ok
Checking: Lean.Grind.ConfigInteractive.rec... ok
Checking: Lean.Grind.ConfigInteractive.casesOn... ok
Checking: Lean.Grind.ConfigInteractive.noConfusionType... ok
Checking: Lean.Grind.ConfigInteractive.noConfusion... ok
Checking: Lean.Grind.ConfigInteractive.mk.noConfusion... ok
Checking: StateT.bind... ok
Checking: Sum... ok
Checking: Sum.inl... ok
Checking: Sum.inr... ok
Checking: Sum.rec... ok
Checking: Sum.casesOn... ok
Checking: Sum.noConfusionType... ok
Checking: Sum.noConfusion... ok
Checking: Sum.inl.noConfusion... ok
Checking: Sum.inl.inj... ok
Checking: Max... ok
Checking: Max.mk... ok
Checking: Option.min.match_1... ok
Checking: Max.max... ok
Checking: Option.max... ok
Checking: Option.instMax... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.div_mul_le_self.match_1_1... ok
Checking: Nat.lt_irrefl._simp_1... ok
Checking: Nat.zero_le._simp_1... ok
Checking: and_true... ok
Checking: Nat.div_zero... ok
Checking: Nat.div.inductionOn._unary._proof_1... TIMEOUT
Checking: Nat.div.inductionOn._unary._proof_2... ok
Checking: Nat.div.inductionOn._unary... ok
Checking: Nat.div.inductionOn... ok
Checking: Nat.mod.inductionOn... ok
Checking: Nat.le_add_left._simp_1... ok
Checking: Iff.refl... ok
Checking: Iff.rfl... ok
Checking: iff_self... ok
Checking: Exists... ok
Checking: Exists.intro... ok
Checking: Exists.rec... ok
Checking: Exists.casesOn... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_of_add_le_add_left.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le.dest.match_1_3... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le.dest.match_1_1... ok
Checking: Nat.le.dest... ok
Checking: Nat.le.intro... ok
Checking: implies_congr... ok
Checking: iff_of_true... ok
Checking: iff_true_intro... ok
Checking: imp_self... ok
Checking: imp_self._simp_1... ok
Checking: Nat.succ.inj... ok
Checking: Nat.succ.injEq... ok
Checking: Nat.add_left_cancel... ok
Checking: Nat.le_of_add_le_add_left... ok
Checking: Nat.le_of_add_le_add_right... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.add_le_add_left.match_1_1... ok
Checking: Nat.add_le_add_left... ok
Checking: Nat.add_le_add_right... ok
Checking: Nat.add_le_add_iff_right... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_of_sub_le_sub_right.match_1_1... ok
Checking: Nat.succ_sub_succ... ok
Checking: Nat.le_of_sub_le_sub_right... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_le_sub_right.match_1_1... ok
Checking: Nat.sub_le_sub_right... ok
Checking: Nat.sub_le_sub_iff_right... ok
Checking: not_false_eq_true... ok
Checking: Nat.succ_ne_zero... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.le_div_iff_mul_le._simp_1_3... ok
Checking: Iff.mpr... ok
Checking: false_iff... ok
Checking: Nat.gt_of_not_le... ok
Checking: Nat.not_le... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.le_div_iff_mul_le._simp_1_2... ok
Checking: Nat.le_div_iff_mul_le... ok
Checking: Nat.div_mul_le_self... ok
Checking: EmptyCollection... ok
Checking: EmptyCollection.mk... ok
Checking: Insert... ok
Checking: Insert.mk... ok
Checking: Singleton... ok
Checking: Singleton.mk... ok
Checking: LawfulSingleton... ok
Checking: Insert.insert... ok
Checking: EmptyCollection.emptyCollection... ok
Checking: Singleton.singleton... ok
Checking: LawfulSingleton.mk... ok
Checking: Lean.Grind.Config.rec... ok
Checking: Lean.Grind.Config.casesOn... ok
Checking: _private.Init.Grind.Config.0.Lean.Grind.instBEqConfig.beq.match_1... ok
Checking: Bool.and.match_1... ok
Checking: Bool.and... ok
Checking: Lean.Grind.instBEqConfig.beq... ok
Checking: HShiftRight... ok
Checking: HShiftRight.mk... ok
Checking: HShiftRight.hShiftRight... ok
Checking: ShiftRight... ok
Checking: ShiftRight.mk... ok
Checking: ShiftRight.shiftRight... ok
Checking: instHShiftRightOfShiftRight... ok
Checking: Nat.shiftLeft.match_1... ok
Checking: Nat.shiftRight... ok
Checking: Nat.instShiftRight... ok
Checking: _private.Init.Data.Nat.Bitwise.Basic.0.Nat.shiftRight_add.match_1_1... ok
Checking: _private.Init.Data.Nat.Bitwise.Basic.0.Nat.shiftRight_add._simp_1_3... ok
Checking: Nat.shiftRight_add... ok
Checking: Std.Format.FlattenAllowability... ok
Checking: Std.Format.FlattenAllowability.allow... ok
Checking: Std.Format.FlattenAllowability.disallow... ok
Checking: Lean.NameGenerator... ok
Checking: Lean.NameGenerator.mk... ok
Checking: Lean.NameGenerator.rec... ok
Checking: Lean.NameGenerator.casesOn... ok
Checking: Lean.NameGenerator.noConfusionType... ok
Checking: Lean.NameGenerator.noConfusion... ok
Checking: Lean.NameGenerator.mk.noConfusion... ok
Checking: LawfulBEq... ok
Checking: ReflBEq... ok
Checking: ReflBEq.mk... ok
Checking: LawfulBEq.mk... ok
Checking: LawfulBEq.eq_of_beq... ok
Checking: _private.Init.Core.0.beq_of_eq.match_1_1... ok
Checking: ReflBEq.rfl... ok
Checking: BEq.rfl... ok
Checking: beq_of_eq... ok
Checking: LawfulBEq.toReflBEq... ok
Checking: beq_iff_eq... ok
Checking: beq_iff_eq._simp_1... ok
Checking: instLawfulBEqBool... ok
Checking: Bool.beq_to_eq... ok
Checking: List.getLast?.match_1... ok
Checking: List.filter.match_1... ok
Checking: List.elem... ok
Checking: List.elem_cons... ok
Checking: Char.casesOn... ok
Checking: _private.Init.Prelude.0.Char.ext.match_1_1... ok
Checking: Char.ext... ok
Checking: Char.val_ne_of_ne... ok
Checking: Lean.Meta.TransparencyMode... ok
Checking: Lean.Meta.TransparencyMode.all... ok
Checking: Lean.Meta.TransparencyMode.default... ok
Checking: Lean.Meta.TransparencyMode.reducible... ok
Checking: Lean.Meta.TransparencyMode.instances... ok
Checking: Lean.Meta.TransparencyMode.rec... ok
Checking: Lean.Meta.TransparencyMode.casesOn... ok
Checking: Lean.Meta.TransparencyMode.ctorIdx... ok
Checking: instLTBitVec... ok
Checking: instLTUInt32... ok
Checking: UInt32.ofNat... ok
Checking: UInt32.instOfNat... ok
Checking: isValidChar... ok
Checking: inferInstanceAs... ok
Checking: instDecidableLtBitVec... ok
Checking: UInt32.decLt... ok
Checking: Char.isValidChar_zero... ok
Checking: Lean.Parser.Tactic.allGoals... ok
Checking: Nat.subDigitChar... ok
Checking: Lean.Syntax.SepArray... ok
Checking: Lean.Syntax... ok
Checking: Lean.Syntax.missing... ok
Checking: Lean.SourceInfo... ok
Checking: Lean.SourceInfo.original... ok
Checking: Lean.SourceInfo.synthetic... ok
Checking: Lean.SourceInfo.none... ok
Checking: Lean.Syntax.node... ok
Checking: Lean.Syntax.atom... ok
Checking: Lean.Syntax.Preresolved... ok
Checking: Lean.Syntax.Preresolved.namespace... ok
Checking: Lean.Syntax.Preresolved.decl... ok
Checking: Lean.Syntax.ident... ok
Checking: Lean.Syntax.SepArray.mk... ok
Checking: Lean.Syntax.SepArray.rec... ok
Checking: Lean.Syntax.SepArray.casesOn... ok
Checking: Lean.Meta.Simp.Config... ok
Checking: Lean.Meta.Simp.Config.mk... ok
Checking: Lean.Meta.Simp.Config.eta... ok
Checking: Lean.Grind.Config.canonHeartbeats... ok
Checking: Lean.SyntaxNodeKinds... ok
Checking: Lean.TSyntax... ok
Checking: Lean.TSyntax.mk... ok
Checking: Lean.instInhabitedSyntax... ok
Checking: Lean.instInhabitedTSyntax... ok
Checking: CoeHTCT... ok
Checking: CoeHTCT.mk... ok
Checking: IntCast.intCast... ok
Checking: Int.cast... ok
Checking: instCoeHTCTIntOfIntCast... ok
Checking: Lean.Meta.ExtractLetsConfig... ok
Checking: Lean.Meta.ExtractLetsConfig.mk... ok
Checking: Lean.Meta.ExtractLetsConfig.useContext... ok
Checking: List.reverseAux.match_1... ok
Checking: List.reverseAux... ok
Checking: List.reverse... ok
Checking: List.appendTR... ok
Checking: List.appendTR.eq_1... ok
Checking: HasSubset... ok
Checking: HasSubset.mk... ok
Checking: HasSubset.rec... ok
Checking: HasSubset.casesOn... ok
Checking: Array.ext'... ok
Checking: Append... ok
Checking: Append.mk... ok
Checking: HAppend... ok
Checking: HAppend.mk... ok
Checking: Append.append... ok
Checking: instHAppendOfAppend... ok
Checking: HEq.elim... ok
Checking: term_∘_... ok
Checking: Membership... ok
Checking: Membership.mk... ok
Checking: Membership.rec... ok
Checking: Membership.casesOn... ok
Checking: Membership.noConfusionType... ok
Checking: instLTFin... ok
Checking: Fin.val_add_one_le_of_lt... ok
Checking: noConfusionTypeEnum... ok
Checking: Lean.Meta.EtaStructMode.rec... ok
Checking: Lean.Meta.EtaStructMode.casesOn... ok
Checking: Lean.Meta.EtaStructMode.ctorIdx... ok
Checking: Lean.Meta.EtaStructMode.noConfusionType... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.zero_lt_of_ne_zero.match_1_1... ok
Checking: Nat.zero_lt_of_ne_zero... ok
Checking: MonadFunctor... ok
Checking: MonadFunctor.mk... ok
Checking: MonadFunctor.rec... ok
Checking: ForM... ok
Checking: ForM.mk... ok
Checking: ForM.rec... ok
Checking: Lean.interpolatedStrLitKind... ok
Checking: emptyRelation... ok
Checking: Option.Rel... ok
Checking: Option.Rel.some... ok
Checking: Option.Rel.none... ok
Checking: Option.Rel.rec... ok
Checking: HDiv.ctorIdx... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.succ_pred_eq_of_pos.match_1_1... ok
Checking: Nat.succ_pred_eq_of_pos... ok
Checking: MonadFunctorT... ok
Checking: MonadFunctorT.mk... ok
Checking: MonadFunctorT.rec... ok
Checking: MonadFunctorT.casesOn... ok
Checking: MonadFunctorT.noConfusionType... ok
Checking: MonadFunctorT.noConfusion... ok
Checking: MonadFunctorT.mk.noConfusion... ok
Checking: Int.casesOn... ok
Checking: Int.ctorIdx... ok
Checking: Int.ctorElimType... ok
Checking: Int.ctorElim... ok
Checking: Std.Identity... ok
Checking: Std.LeftIdentity... ok
Checking: Std.LeftIdentity.mk... ok
Checking: Std.Identity.mk... ok
Checking: Std.Identity.rec... ok
Checking: Std.Identity.recOn... ok
Checking: MonadWithReader... ok
Checking: MonadWithReader.mk... ok
Checking: IntCast.ctorIdx... ok
Checking: instDecidableIff._proof_1... ok
Checking: instDecidableIff._proof_2... ok
Checking: instDecidableIff._proof_3... ok
Checking: instDecidableIff._proof_4... ok
Checking: instDecidableIff... ok
Checking: Pow.rec... ok
Checking: Lean.Meta.Simp.Config.rec... ok
Checking: Lean.Meta.Simp.Config.casesOn... ok
Checking: Lean.Meta.Simp.Config.noConfusionType... ok
Checking: Lean.Meta.Simp.Config.noConfusion... ok
Checking: Lean.Meta.Simp.Config.mk.noConfusion... ok
Checking: Lean.Syntax.TSepArray... ok
Checking: Lean.Syntax.TSepArray.mk... ok
Checking: Lean.Syntax.TSepArray.rec... ok
Checking: Lean.Syntax.TSepArray.casesOn... ok
Checking: Lean.Syntax.TSepArray.noConfusionType... ok
Checking: Lean.Syntax.TSepArray.noConfusion... ok
Checking: Lean.Syntax.TSepArray.mk.noConfusion... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_ne_self.match_1_1... ok
Checking: Ne.symm... ok
Checking: Nat.ne_of_lt... ok
Checking: Nat.ne_of_gt... ok
Checking: Nat.succ_ne_self... ok
Checking: Nat.pred_ne_self... ok
Checking: CoeHTCT.rec... ok
Checking: CoeHTCT.casesOn... ok
Checking: CoeHTCT.noConfusionType... ok
Checking: CoeHTCT.noConfusion... ok
Checking: CoeHTCT.mk.noConfusion... ok
Checking: Complement... ok
Checking: Complement.mk... ok
Checking: Complement.rec... ok
Checking: Complement.recOn... ok
Checking: HomogeneousPow... ok
Checking: HomogeneousPow.mk... ok
Checking: Int.negOfNat.match_1... ok
Checking: Function.comp... ok
Checking: Function.const... ok
Checking: Function.const_comp... ok
Checking: Lean.Macro.Context... ok
Checking: Subtype... ok
Checking: Subtype.mk... ok
Checking: Nonempty... ok
Checking: Nonempty.intro... ok
Checking: NonemptyType... ok
Checking: Subtype.val... ok
Checking: NonemptyType.type... ok
Checking: instInhabitedNonemptyType... ok
Checking: Lean.Macro.MethodsRefPointed... ok
Checking: Lean.Macro.MethodsRef... ok
Checking: Lean.MacroScope... ok
Checking: Lean.Macro.Context.mk... ok
Checking: Lean.Macro.Context.maxRecDepth... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_of_sub_eq_zero.match_1_1... ok
Checking: Nat.le_of_sub_eq_zero... ok
Checking: _private.Init.Data.Repr.0.Int.repr.match_1... ok
Checking: Int.repr... ok
Checking: Coe... ok
Checking: Coe.mk... ok
Checking: Coe.rec... ok
Checking: Coe.casesOn... ok
Checking: Coe.noConfusionType... ok
Checking: Coe.noConfusion... ok
Checking: Coe.mk.noConfusion... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_eq_zero_of_le.match_1_1... ok
Checking: Nat.add_sub_add_left... ok
Checking: Nat.zero_sub... ok
Checking: Nat.sub_self_add... ok
Checking: Nat.sub_eq_zero_of_le... ok
Checking: Nat.pred_succ... ok
Checking: Nat.pred_mul... ok
Checking: Nat.mul_pred... ok
Checking: Lean.Parser.Tactic.optConfig... ok
Checking: Lean.Parser.Tactic.simpErase... ok
Checking: Lean.Parser.Tactic.simpPre... ok
Checking: Lean.Parser.Tactic.simpPost... ok
Checking: Lean.Parser.Tactic.simpLemma... ok
Checking: Lean.Parser.Tactic.dsimpArg... ok
Checking: Lean.Parser.Tactic.dsimpArgs... ok
Checking: Lean.Parser.Tactic.locationWildcard... ok
Checking: Lean.Parser.Tactic.locationType... ok
Checking: Lean.Parser.Tactic.locationHyp... ok
Checking: Lean.Parser.Tactic.location... ok
Checking: Lean.Parser.Tactic.dsimpTraceArgsRest... ok
Checking: Lean.Parser.Tactic.dsimpTrace... ok
Checking: HPow.rec... ok
Checking: HPow.recOn... ok
Checking: Lean.Name.appendCore.match_1... ok
Checking: PUnit.rec... ok
Checking: PUnit.recOn... ok
Checking: List.filter... ok
Checking: Bool.not... ok
Checking: Bool.not_false... ok
Checking: Bool.ctorIdx... ok
Checking: Bool.not_true... ok
Checking: instDecidableEqOfIff.match_1... ok
Checking: instDecidableEqOfIff._proof_1... ok
Checking: instDecidableEqOfIff... ok
Checking: instDecidableNot... ok
Checking: not_true_eq_false... ok
Checking: Bool.not_eq_not... ok
Checking: Nat.shiftLeft... ok
Checking: List.Perm... ok
Checking: List.Perm.cons... ok
Checking: List.Perm.swap... ok
Checking: List.Perm.trans... ok
Checking: List.Perm.nil... ok
Checking: List.beq._sparseCasesOn_2... ok
Checking: List.beq.match_1... ok
Checking: Std.Format.FlattenBehavior.rec... ok
Checking: Std.Format.FlattenBehavior.casesOn... ok
Checking: Std.Format.FlattenBehavior.ctorIdx... ok
Checking: Std.Format.FlattenBehavior.ctorElimType... ok
Checking: Std.Format.FlattenBehavior.ctorElim... ok
Checking: Std.Format.FlattenBehavior.fill.elim... ok
Checking: CoeOTC... ok
Checking: CoeOTC.mk... ok
Checking: CoeOTC.rec... ok
Checking: CoeOTC.casesOn... ok
Checking: CoeOTC.noConfusionType... ok
Checking: CoeOTC.noConfusion... ok
Checking: CoeOTC.mk.noConfusion... ok
Checking: Task... ok
Checking: Task.pure... ok
Checking: Task.rec... ok
Checking: Task.casesOn... ok
Checking: Task.noConfusionType... ok
Checking: term_^^^_... ok
Checking: Thunk... ok
Checking: Thunk.mk... ok
Checking: Thunk.fn... ok
Checking: Thunk.get... ok
Checking: ShiftRight.ctorIdx... ok
Checking: List.Lex... ok
Checking: List.Lex.nil... ok
Checking: List.Lex.rel... ok
Checking: List.Lex.cons... ok
Checking: List.Lex.below... ok
Checking: List.Lex.below.nil... ok
Checking: List.Lex.below.rel... ok
Checking: List.Lex.below.cons... ok
Checking: List.Lex.below.rec... ok
Checking: List.Lex.below.casesOn... ok
Checking: Alternative... ok
Checking: Alternative.mk... ok
Checking: Alternative.rec... ok
Checking: Alternative.recOn... ok
