Getting declarations... 10953 found
(caching disabled)
Checking: List.Sublist.cons... ok
Checking: List.Sublist.cons₂... ok
Checking: List.filter.match_1... ok
Checking: List.filter... ok
Checking: _private.Init.Data.List.Lemmas.0.List.filter_sublist.match_1_1... ok
Checking: List.filter.eq_2... ok
Checking: _private.Init.Data.List.Lemmas.0.List.filter.match_1.splitter... ok
Checking: _private.Init.Data.List.Lemmas.0.List.filter_sublist._simp_1_5... ok
Checking: _private.Init.Data.List.Lemmas.0.List.filter_sublist._simp_1_4... ok
Checking: List.filter_sublist... ok
Checking: IntCast... ok
Checking: IntCast.mk... ok
Checking: IntCast.rec... ok
Checking: IntCast.recOn... ok
Checking: String.toRawSubstring'... ok
Checking: List.replicate.match_1... ok
Checking: List.replicate... ok
Checking: List.getLast.match_1... ok
Checking: List.getLast._proof_1... ok
Checking: List.noConfusionType... ok
Checking: List.noConfusion... ok
Checking: List.getLast._proof_2... ok
Checking: List.getLast... ok
Checking: List.head.match_1... ok
Checking: List.head... ok
Checking: _private.Init.Data.List.Lemmas.0.List.reverse_eq_nil_iff.match_1_1... ok
Checking: true_and... ok
Checking: false_and... ok
Checking: List.append_eq_nil_iff... ok
Checking: List.append_eq_nil_iff._simp_1... ok
Checking: mt... ok
Checking: Ne.symm... ok
Checking: Nat.ne_of_lt... ok
Checking: Nat.ne_of_gt... ok
Checking: Nat.succ_ne_self... ok
Checking: List.cons_ne_self... ok
Checking: List.cons_ne_self._simp_1... ok
Checking: and_false... ok
Checking: List.reverse_eq_nil_iff... ok
Checking: List.reverse_eq_nil_iff._simp_1... ok
Checking: not_false_eq_true... ok
Checking: List.getLast_eq_head_reverse._proof_1... ok
Checking: List.head_reverse._proof_1... ok
Checking: List.head.congr_simp... ok
Checking: List.hasDecEq.match_5... ok
Checking: List.hasDecEq._proof_1... ok
Checking: List.hasDecEq._proof_2... ok
Checking: List.hasDecEq._proof_3... ok
Checking: List.hasDecEq.match_3... ok
Checking: decEq... ok
Checking: List.hasDecEq.match_1... ok
Checking: List.hasDecEq._proof_4... ok
Checking: List.hasDecEq._proof_5... ok
Checking: List.hasDecEq._proof_6... ok
Checking: List.hasDecEq... ok
Checking: instDecidableEqList... ok
Checking: Classical.propDecidable.match_1... ok
Checking: Subtype.property... ok
Checking: Classical.choose_spec... ok
Checking: _private.Init.Classical.0.Classical.em.match_1_1... FAIL
Checking: Iff.symm... ok
Checking: Iff.of_eq... ok
Checking: iff_iff_eq... ok
Checking: eq_iff_iff... ok
Checking: eq_iff_iff._simp_1... ok
Checking: iff_false... ok
Checking: instDecidableEqOfIff.match_1... ok
Checking: instDecidableEqOfIff._proof_1... ok
Checking: instDecidableEqOfIff... ok
Checking: instDecidableNot... ok
Checking: instDecidableTrue... ok
Checking: not_false... ok
Checking: instDecidableFalse... ok
Checking: not_true_eq_false... ok
Checking: _private.Init.Classical.0.Classical.em.match_1_3... ok
Checking: Classical.em... FAIL
Checking: Classical.propDecidable._proof_1... ok
Checking: Classical.propDecidable... ok
Checking: List.getLast.congr_simp... ok
Checking: _private.Init.Data.List.Lemmas.0.List.cons_ne_nil.match_1_1... ok
Checking: List.cons_ne_nil... ok
Checking: List.head?... ok
Checking: _private.Init.Data.List.Lemmas.0.List.head_append_of_ne_nil.match_1_1... ok
Checking: List.head_append_of_ne_nil... ok
Checking: List.getLast_cons... ok
Checking: Option.noConfusionType... ok
Checking: Option.noConfusion... ok
Checking: Option.some.noConfusion... ok
Checking: Option.some.injEq... ok
Checking: List.head_eq_iff_head?_eq_some... ok
Checking: _private.Init.Data.List.Lemmas.0.List.head_reverse._simp_1_1... ok
Checking: List.getLast?... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast?_eq_getElem?.match_1_1... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast?_eq_getElem?.match_1_3... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast?_eq_some_getLast.match_1_1... ok
Checking: List.getLast?_eq_some_getLast... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast_eq_getElem.match_1... ok
Checking: List.getLast_eq_getElem._proof_3... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast_eq_getElem.match_1_1... ok
Checking: List.getLast_eq_getElem... ok
Checking: List.getLast?_eq_getElem?... ok
Checking: List.getLast?_concat... ok
Checking: List.getLast?_reverse... ok
Checking: List.reverseAux_reverseAux_nil... ok
Checking: List.reverse_reverse... ok
Checking: List.head?_reverse... ok
Checking: List.head_reverse... ok
Checking: List.getLast_eq_head_reverse... ok
Checking: Membership... ok
Checking: Membership.mk... ok
Checking: Membership.mem... ok
Checking: List.Mem... ok
Checking: List.Mem.head... ok
Checking: List.Mem.tail... ok
Checking: List.instMembership... ok
Checking: List.length_replicate... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_replicate.match_1_1... ok
Checking: List.Mem.rec... ok
Checking: List.Mem.casesOn... ok
Checking: _private.Init.Data.List.Lemmas.0.List.not_mem_nil.match_1_1... ok
Checking: List.not_mem_nil... ok
Checking: List.not_mem_nil._simp_1... ok
Checking: List.cons.noConfusion... ok
Checking: true_or... ok
Checking: or_true... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_cons.match_1_1... ok
Checking: List.mem_cons... ok
Checking: List.mem_cons._simp_1... ok
Checking: Nat.succ_ne_zero... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_replicate._simp_1_3... ok
Checking: or_iff_left_of_imp... ok
Checking: or_iff_left_iff_imp... ok
Checking: or_iff_left_iff_imp._simp_1... ok
Checking: _private.Init.SimpLemmas.0.and_imp.match_1_1... ok
Checking: and_imp... ok
Checking: and_imp._simp_1... ok
Checking: List.mem_replicate... ok
Checking: List.eq_of_mem_replicate... ok
Checking: _private.Init.Data.List.Lemmas.0.List.eq_replicate_iff.match_1_1... ok
Checking: _private.Init.Data.List.Lemmas.0.List.eq_replicate_of_mem.match_1_1... ok
Checking: _private.Init.Data.List.Lemmas.0.List.eq_replicate_of_mem.match_1_3... ok
Checking: _private.Init.Data.List.Lemmas.0.List.forall_mem_cons.match_1_3... ok
Checking: _private.Init.Data.List.Lemmas.0.List.forall_mem_cons.match_1_1... ok
Checking: List.forall_mem_cons... ok
Checking: List.length_cons... ok
Checking: List.replicate.eq_2... ok
Checking: List.eq_replicate_of_mem... ok
Checking: List.eq_replicate_iff... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_reverseAux.match_1_3... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_reverseAux.match_1_1... ok
Checking: List.reverseAux.eq_2... ok
Checking: Or.imp... ok
Checking: Or.imp_right... ok
Checking: Or.imp_left... ok
Checking: or_assoc... ok
Checking: Or.symm... ok
Checking: Or.comm... ok
Checking: or_comm... ok
Checking: or_left_comm... ok
Checking: List.mem_reverseAux... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_reverse._simp_1_1... ok
Checking: False.casesOn... ok
Checking: _private.Init.SimpLemmas.0.or_false.match_1_1... ok
Checking: or_false... ok
Checking: List.mem_reverse... ok
Checking: List.reverse_replicate... ok
Checking: List.head_replicate... ok
Checking: List.getLast_replicate... ok
Checking: Option.isSome.match_1... ok
Checking: Option.isNone... ok
Checking: Option.isNone_none... ok
Checking: Bool.or'... ok
Checking: Option.or.match_1... ok
Checking: Option.or... ok
Checking: Option.or_eq_right_of_none... ok
Checking: BEq... ok
Checking: BEq.mk... ok
Checking: BEq.beq... ok
Checking: List.elem... ok
Checking: List.contains... ok
Checking: List.filterMap.match_1... ok
Checking: List.filterMap... ok
Checking: List.any.match_1... ok
Checking: cond.match_1... ok
Checking: Bool.or... ok
Checking: List.any... ok
Checking: Option.any... ok
Checking: _private.Init.Data.List.Lemmas.0.List.filterMap.match_1.splitter... ok
Checking: Bool.false_or... ok
Checking: List.elem_eq_contains... ok
Checking: Bool.true_or... ok
Checking: List.contains_cons... ok
Checking: List.contains_filterMap... ok
Checking: Min... ok
Checking: Min.mk... ok
Checking: Min.min... ok
Checking: Option.instBEq.beq._sparseCasesOn_2... ok
Checking: Option.lt.match_1... ok
Checking: Option.lt... ok
Checking: instLTOption... ok
Checking: Option.min.match_1... ok
Checking: Option.min... ok
Checking: Option.instMin... ok
Checking: Option.not_lt_none... ok
Checking: Option.not_lt_none._simp_1... ok
Checking: Option.min_none_right... ok
Checking: Option.some_lt_some... ok
Checking: Option.some_lt_some._simp_1... ok
Checking: Option.min_eq_right_of_lt... ok
Checking: Std.Format.rec... ok
Checking: Std.Format.casesOn... ok
Checking: Std.Format.ctorIdx... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.isNil._sparseCasesOn_1... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.isNil.match_1... ok
Checking: Std.Format.isNil... ok
Checking: Option.getD.match_1... ok
Checking: Option.getD... ok
Checking: instInhabitedOption... ok
Checking: Lean.Syntax.getTailInfo?... ok
Checking: Lean.Syntax.getTailInfo... ok
Checking: Int.rec... ok
Checking: Int.recOn... ok
Checking: instInhabitedForall... ok
Checking: Lean.ParserDescr... ok
Checking: Lean.ParserDescr.const... ok
Checking: Lean.ParserDescr.unary... ok
Checking: Lean.ParserDescr.binary... ok
Checking: Lean.ParserDescr.node... ok
Checking: Lean.ParserDescr.trailingNode... ok
Checking: Lean.ParserDescr.symbol... ok
Checking: Lean.ParserDescr.nonReservedSymbol... ok
Checking: Lean.ParserDescr.cat... ok
Checking: Lean.ParserDescr.parser... ok
Checking: Lean.ParserDescr.nodeWithAntiquot... ok
Checking: Lean.ParserDescr.sepBy... ok
Checking: Lean.ParserDescr.sepBy1... ok
Checking: Lean.ParserDescr.unicodeSymbol... ok
Checking: Lean.TrailingParserDescr... ok
Checking: term_\/_... ok
Checking: StateCpsT... FAIL
Checking: StateCpsT.runK... ok
Checking: StateCpsT.run'... ok
Checking: Task.Priority... ok
Checking: Task.Priority.max... ok
Checking: List.range'.match_1... ok
Checking: List.range'... ok
Checking: List.range'_zero... ok
Checking: Lean.Meta.Omega.OmegaConfig... ok
Checking: Lean.Meta.Omega.OmegaConfig.mk... ok
Checking: ReaderT.instFunctorOfMonad... ok
Checking: ReaderT.pure... ok
Checking: ReaderT.instApplicativeOfMonad... ok
Checking: _private.Init.Data.List.Control.0.List.mapA.match_1... ok
Checking: _private.Init.Data.List.Control.0.List.anyM.match_1... ok
Checking: List.allM... ok
Checking: Prod... ok
Checking: Prod.mk... ok
Checking: StateT... ok
Checking: Prod.rec... ok
Checking: Prod.casesOn... ok
Checking: StateT.bind.match_1... ok
Checking: StateT.bind... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.div_mul_le_self.match_1_1... ok
Checking: Decidable.byCases.match_1... ok
Checking: Decidable.byCases... ok
Checking: Decidable.em... ok
Checking: _private.Init.Core.0.if_pos.match_1_1... ok
Checking: if_pos... ok
Checking: _private.Init.Core.0.if_neg.match_1_1... ok
Checking: if_neg... ok
Checking: ite_congr... ok
Checking: ite_cond_eq_false... ok
Checking: Nat.div.go.eq_1... ok
Checking: ite_cond_eq_true... ok
Checking: and_self... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.div.go.fuel_congr.match_1_1... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.div.go.fuel_congr... ok
Checking: Nat.div_eq... ok
Checking: Nat.lt_irrefl._simp_1... ok
Checking: and_true... ok
Checking: Nat.div_zero... ok
Checking: WellFounded... ok
Checking: WellFounded.intro... ok
Checking: WellFounded.fixF... ok
Checking: WellFounded.rec... ok
Checking: WellFounded.apply... ok
Checking: WellFounded.fix... ok
Checking: WellFoundedRelation... ok
Checking: WellFoundedRelation.mk... ok
Checking: InvImage... ok
Checking: WellFoundedRelation.rel... ok
Checking: Acc.recOn... ok
Checking: InvImage.accAux... ok
Checking: InvImage.accessible... ok
Checking: InvImage.wf... ok
Checking: WellFoundedRelation.wf... ok
Checking: invImage._proof_1... ok
Checking: invImage... ok
Checking: SizeOf... ok
Checking: SizeOf.mk... ok
Checking: _private.Init.WF.0.Nat.lt_wfRel.match_1... ok
Checking: Acc.inv... ok
Checking: Nat.lt_wfRel._proof_3... ok
Checking: Nat.lt_wfRel... ok
Checking: measure... ok
Checking: SizeOf.sizeOf... ok
Checking: sizeOfWFRel... ok
Checking: instSizeOfNat... ok
Checking: Lean.opaqueId... ok
Checking: Nat.div.inductionOn._unary._proof_1... TIMEOUT
Checking: Nat.div.inductionOn._unary._proof_2... ok
Checking: Nat.div.inductionOn._unary... ok
Checking: Nat.div.inductionOn... ok
Checking: Nat.mod.inductionOn... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.zero_mul.match_1_1... ok
Checking: Nat.mul_succ... ok
Checking: Nat.zero_mul... ok
Checking: Nat.add_right_comm... ok
Checking: Nat.succ_mul... ok
Checking: Nat.add_sub_cancel... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_of_sub_le_sub_right.match_1_1... ok
Checking: Nat.le_of_sub_le_sub_right... ok
Checking: Nat.sub_le_sub_iff_right... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.le_div_iff_mul_le._simp_1_3... ok
Checking: false_iff... ok
Checking: Nat.gt_of_not_le... ok
Checking: Nat.not_le... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.le_div_iff_mul_le._simp_1_2... ok
Checking: Nat.le_div_iff_mul_le... ok
Checking: Nat.div_mul_le_self... ok
Checking: Lean.Grind.Config... ok
Checking: Lean.Grind.Config.mk... ok
Checking: Lean.Grind.Config.rec... ok
Checking: Lean.Grind.Config.casesOn... ok
Checking: _private.Init.Grind.Config.0.Lean.Grind.instBEqConfig.beq.match_1... ok
Checking: instBEqOfDecidableEq... ok
Checking: Lean.Grind.instBEqConfig.beq... ok
Checking: Lean.Name.mkStr2... ok
Checking: Lean.binderPred∈_... ok
Checking: LawfulBEq... ok
Checking: ReflBEq... ok
Checking: ReflBEq.mk... ok
Checking: LawfulBEq.mk... ok
Checking: LawfulBEq.eq_of_beq... ok
Checking: _private.Init.Core.0.beq_of_eq.match_1_1... ok
Checking: ReflBEq.rfl... ok
Checking: BEq.rfl... ok
Checking: beq_of_eq... ok
Checking: LawfulBEq.toReflBEq... ok
Checking: beq_iff_eq... ok
Checking: beq_iff_eq._simp_1... ok
Checking: instLawfulBEqBool... ok
Checking: Bool.beq_to_eq... ok
Checking: Nat.Linear.Poly... ok
Checking: Nat.Linear.Poly.denote.match_1... ok
Checking: Nat.Linear.Poly.denote... ok
Checking: Prod.fst... ok
Checking: Prod.snd... ok
Checking: Nat.Linear.Poly.denote_eq... ok
Checking: Nat.Linear.Poly.cancelAux.match_3... ok
Checking: Nat.Linear.Poly.cancelAux.match_1... ok
Checking: cond... ok
Checking: Nat.blt... ok
Checking: Nat.Linear.Poly.cancelAux... ok
Checking: _private.Init.Data.Nat.Linear.0.Nat.Linear.Poly.cancelAux.match_1.splitter... ok
Checking: List.append_nil... ok
Checking: _private.Init.Data.Nat.Linear.0.Nat.Linear.Poly.cancelAux.match_1.eq_2... ok
Checking: _private.Init.Data.Nat.Linear.0.Nat.Linear.Poly.denote_append.match_1_1... ok
Checking: Nat.Linear.Poly.denote_append... ok
Checking: Nat.Linear.Poly.denote_reverse... ok
Checking: _private.Init.Core.0.Bool.of_not_eq_true.match_1_1... ok
Checking: Bool.of_not_eq_true... ok
Checking: Nat.blt_eq... ok
Checking: _private.Init.Data.Nat.Linear.0.Nat.Linear.eq_of_not_blt_eq_true... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.mul_le_mul_left.match_1_1... ok
Checking: Nat.add_left_comm... ok
Checking: Nat.left_distrib... ok
Checking: Nat.mul_le_mul_left... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.mul_comm.match_1_1... ok
Checking: Nat.mul_zero... ok
Checking: Nat.mul_comm... ok
Checking: Nat.mul_le_mul_right... ok
Checking: Nat.le_of_succ_le... ok
Checking: Nat.le_of_lt... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_ne_zero_of_lt.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_ne_zero_of_lt._simp_1_3... ok
Checking: Nat.sub_ne_zero_of_lt... ok
Checking: Nat.sub_succ... ok
Checking: Nat.succ_pred... ok
Checking: Nat.add_sub_of_le... ok
Checking: Nat.sub_add_cancel... ok
Checking: Nat.eq_add_of_sub_eq... ok
Checking: Nat.add_sub_assoc... ok
Checking: Nat.pred_succ... ok
Checking: Nat.pred_mul... ok
Checking: Nat.sub_sub... ok
Checking: Nat.mul_sub_right_distrib... ok
Checking: Nat.Linear.Poly.of_denote_eq_cancelAux... ok
Checking: Char.rec... ok
Checking: Char.casesOn... ok
Checking: _private.Init.Prelude.0.Char.ext.match_1_1... ok
Checking: Char.ext... ok
Checking: Char.val_ne_of_ne... ok
Checking: Lean.Meta.TransparencyMode... ok
Checking: Lean.Meta.TransparencyMode.all... ok
Checking: Lean.Meta.TransparencyMode.default... ok
Checking: Lean.Meta.TransparencyMode.reducible... ok
Checking: Lean.Meta.TransparencyMode.instances... ok
Checking: Lean.Meta.TransparencyMode.rec... ok
Checking: Lean.Meta.TransparencyMode.casesOn... ok
Checking: Lean.Meta.TransparencyMode.ctorIdx... ok
Checking: Lean.Meta.Simp.Config... ok
Checking: Lean.Meta.Simp.Config.mk... ok
Checking: Lean.Meta.Simp.Config.eta... ok
Checking: Lean.Grind.Config.canonHeartbeats... ok
Checking: Lean.instInhabitedSyntax... ok
Checking: Lean.instInhabitedTSyntax... ok
Checking: List.appendTR... ok
Checking: List.appendTR.eq_1... ok
Checking: HasSubset... ok
Checking: HasSubset.mk... ok
Checking: HasSubset.rec... ok
Checking: HasSubset.casesOn... ok
Checking: Option.pbind.match_1... ok
Checking: Option.pbind._proof_1... ok
Checking: Option.pbind... ok
Checking: Option.pbind_none... ok
Checking: Option.map... ok
Checking: Option.getD_map... ok
Checking: Array.rec... ok
Checking: Array.casesOn... ok
Checking: Array.ext'... ok
Checking: Void.nonemptyType... ok
Checking: Void... ok
Checking: ST.Out... ok
Checking: ST.Out.mk... ok
Checking: ST... ok
Checking: HEq.elim... ok
Checking: Membership.rec... ok
Checking: Membership.casesOn... ok
Checking: Membership.noConfusionType... ok
Checking: instLTFin... ok
Checking: Fin.val_add_one_le_of_lt... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_flatten.match_1_1... ok
Checking: _private.Init.PropLemmas.0.exists_const.match_1_1... ok
Checking: Nonempty.rec... ok
Checking: Nonempty.casesOn... ok
Checking: _private.Init.Prelude.0.Nonempty.elim.match_1_1... ok
Checking: Nonempty.elim... ok
Checking: exists_const... ok
Checking: exists_const._simp_1... ok
Checking: instNonemptyOfInhabited... ok
Checking: instInhabitedList... ok
Checking: _private.Init.SimpLemmas.0.false_or.match_1_1... ok
Checking: false_or... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_append._simp_1_1... ok
Checking: List.mem_append... ok
Checking: List.mem_append._simp_1... ok
Checking: _private.Init.Core.0.And.symm.match_1_1... ok
Checking: And.symm... ok
Checking: And.comm... ok
Checking: and_comm... ok
Checking: _private.Init.PropLemmas.0.and_or_left.match_1_1... ok
Checking: And.imp... ok
Checking: And.imp_right... ok
Checking: and_or_left... ok
Checking: or_and_right... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_flatten._simp_1_3... ok
Checking: _private.Init.PropLemmas.0.exists_or.match_1_1... ok
Checking: _private.Init.PropLemmas.0.exists_or.match_1_3... ok
Checking: exists_or... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_flatten._simp_1_4... ok
Checking: _private.Init.PropLemmas.0.exists_eq_left.match_1_1... ok
Checking: exists_eq_left... ok
Checking: exists_eq_left._simp_1... ok
Checking: List.mem_flatten... ok
Checking: List.exists_of_mem_flatten... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.zero_lt_of_ne_zero.match_1_1... ok
